Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",27y 145d,146 (65-1-80 44.86%),30 (0.21),64 (32-1-31 50.78%),7 (0.11)
24,"Amiss, Jye",19y 245d,5 (3-0-2 60.00%),6 (1.20),←,
8,"Brayshaw, Andrew",23y 145d,103 (47-1-55 46.12%),33 (0.32),←,
27,"Chapman, Heath",21y 61d,26 (15-1-10 59.62%),1 (0.04),←,
6,"Clark, Jordan",22y 168d,59 (38-1-20 65.25%),18 (0.31),27 (17-1-9 64.81%),3 (0.11)
36,"Cox, Brennan",24y 232d,85 (38-1-46 45.29%),29 (0.34),←,
4,"Darcy, Sean",24y 294d,86 (38-1-47 44.77%),35 (0.41),←,
32,"Frederick, Michael",22y 320d,42 (24-1-17 58.33%),41 (0.98),←,
23,"Henry, Liam",21y 217d,30 (12-1-17 41.67%),12 (0.40),←,
15,"Hughes, Ethan",28y 116d,84 (34-0-50 40.48%),4 (0.05),←,
9,"Jackson, Luke",21y 185d,55 (38-1-16 70.00%),32 (0.58),3 (1-0-2 33.33%),2 (0.67)
44,"Johnson, Matthew",20y 17d,1 (1-0-0 100.00%),,←,
30,"ODriscoll, Nathan",20y 320d,13 (11-0-2 84.62%),10 (0.77),←,
2,"OMeara, Jaeger",29y 38d,146 (64-2-80 44.52%),72 (0.49),3 (1-0-2 33.33%),2 (0.67)
25,"Pearce, Alex",27y 297d,87 (41-1-45 47.70%),4 (0.05),←,
13,"Ryan, Luke",27y 55d,112 (52-1-59 46.88%),3 (0.03),←,
5,"Schultz, Lachie",25y 123d,70 (34-1-35 49.29%),72 (1.03),←,
3,"Serong, Caleb",22y 52d,61 (32-1-28 53.28%),15 (0.25),←,
39,"Switkowski, Sam",26y 133d,49 (25-0-24 51.02%),31 (0.63),←,
20,"Taberner, Matthew",29y 289d,119 (57-1-61 48.32%),165 (1.39),←,
10,"Walters, Michael",32y 85d,204 (103-2-99 50.98%),321 (1.57),←,
14,"Wilson, Nathan",30y 85d,154 (73-2-79 48.05%),18 (0.12),77 (33-0-44 42.86%),2 (0.03)
26,"Young, Hayden",21y 356d,38 (20-1-17 53.95%),2 (0.05),←,
Totals,Totals,24y 300d,1775 (865-21-889 48.73%),954 (0.54),,
C,"Longmuir, Justin",42y 71d,64 (32-1-31 50.78%),,←,
