North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Ahern, Paul",11,3,11,22,1,,,3.0,1.0,5.0,3.0,4.0,,,,14.0,9.0,,1.0,1.0,1.0,1.0,68.0
3,"Anderson, Jed",9,4,11,20,,,,5.0,1.0,1.0,6.0,5.0,,2.0,,12.0,8.0,,,5.0,,,83.0
18,"Atley, Shaun",8,4,6,14,1,,,2.0,,2.0,,2.0,2.0,,,3.0,10.0,,1.0,1.0,,,79.0
50,"Brown, Ben",13,9,1,14,2,3.0,,3.0,1.0,2.0,,3.0,1.0,1.0,,6.0,9.0,3.0,4.0,4.0,,,100.0
13,"Clarke, Ryan",8,2,6,14,1,,,2.0,3.0,3.0,1.0,3.0,2.0,,,4.0,10.0,,,,,,69.0
10,"Cunnington, Ben",11,8,12,23,2,,,4.0,1.0,4.0,4.0,2.0,2.0,1.0,,10.0,14.0,2.0,1.0,,,2.0,76.0
1,"Daw, Majak",6,4,2,8,,,5.0,3.0,3.0,1.0,,2.0,1.0,1.0,,3.0,5.0,2.0,,8.0,,,85.0
14,"Dumont, Trent",9,5,7,16,1,1.0,,5.0,1.0,2.0,1.0,1.0,,,,3.0,14.0,,2.0,1.0,,1.0,85.0
22,"Goldstein, Todd",6,4,8,14,,1.0,44.0,2.0,,3.0,1.0,2.0,,2.0,,6.0,9.0,1.0,,4.0,1.0,1.0,89.0
4,"Higgins, Shaun",18,6,13,31,,1.0,,2.0,2.0,7.0,5.0,2.0,1.0,1.0,,13.0,18.0,2.0,1.0,1.0,,2.0,91.0
8,"Hrovat, Nathan",8,3,5,13,1,1.0,,,,1.0,,1.0,1.0,,,7.0,6.0,,2.0,,,2.0,67.0
34,"Macmillan, Jamie",15,5,9,24,,,,1.0,3.0,3.0,1.0,1.0,1.0,,,9.0,16.0,1.0,,5.0,,,82.0
11,"McDonald, Luke",12,7,8,20,2,,,1.0,2.0,4.0,2.0,1.0,1.0,,,6.0,15.0,,1.0,2.0,1.0,,75.0
40,"Murphy, Tom",1,1,6,7,,,,1.0,2.0,,1.0,1.0,,,,4.0,3.0,,,,1.0,,68.0
12,"Simpkin, Jy",4,2,10,14,,1.0,,4.0,3.0,1.0,4.0,2.0,,1.0,,5.0,8.0,,,3.0,1.0,,77.0
25,"Tarrant, Robbie",8,3,5,13,,,,3.0,3.0,3.0,,2.0,1.0,,,3.0,8.0,,,2.0,,,93.0
16,"Thompson, Scott",11,10,6,17,,,,3.0,3.0,1.0,1.0,2.0,3.0,2.0,,7.0,10.0,2.0,,4.0,1.0,,98.0
28,"Turner, Kayne",4,2,7,11,1,,,2.0,,1.0,1.0,,,,,3.0,8.0,,,,,,85.0
2,"Williams, Marley",5,3,4,9,,,,1.0,3.0,,,,,,,1.0,8.0,,,2.0,,,88.0
32,"Wood, Mason",13,5,3,16,3,3.0,,3.0,1.0,3.0,,2.0,1.0,,,8.0,8.0,2.0,3.0,2.0,,2.0,81.0
19,"Wright, Sam",18,11,3,21,,,,2.0,3.0,3.0,,2.0,3.0,,,3.0,16.0,,,2.0,,,77.0
7,"Ziebell, Jack",14,4,5,19,1,,,3.0,,5.0,2.0,1.0,1.0,,,7.0,9.0,,,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,105,148,360,16,12.0,49.0,55.0,36.0,55.0,33.0,41.0,21.0,11.0,,137.0,221.0,15.0,16.0,48.0,6.0,11.0,
Opposition,Opposition,214,91,187,401,19,11.0,34.0,68.0,34.0,61.0,41.0,56.0,11.0,21.0,6.0,144.0,261.0,13.0,13.0,39.0,20.0,14.0,
