North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
28,"Bastinac, Ryan",18y 348d,11 (5-0-6 45.45%),,←,
33,"Campbell, Matt",23y 135d,52 (27-1-24 52.88%),54 (1.04),←,
10,"Cunnington, Ben",18y 340d,7 (4-0-3 57.14%),1 (0.14),←,
11,"Firrito, Michael",26y 190d,138 (67-2-69 49.28%),24 (0.17),←,
32,"Garlett, Cruize",21y 91d,8 (4-0-4 50.00%),2 (0.25),←,
22,"Goldstein, Todd",21y 339d,27 (13-1-13 50.00%),13 (0.48),←,
24,"Greenwood, Levi",21y 106d,17 (7-1-9 44.12%),2 (0.12),←,
17,"Grima, Nathan",24y 304d,23 (9-1-13 41.30%),,←,
31,"Hale, David",26y 14d,127 (55-2-70 44.09%),119 (0.94),←,
6,"Hansen, Lachlan",21y 292d,40 (18-1-21 46.25%),16 (0.40),←,
29,"Harvey, Brent",32y 22d,290 (157-3-130 54.66%),331 (1.14),←,
2,"Lower, Ed",22y 347d,35 (20-1-14 58.57%),16 (0.46),←,
1,"McIntosh, Hamish",25y 274d,88 (36-2-50 42.05%),42 (0.48),←,
42,"McMahon, Scott",24y 3d,61 (30-1-30 50.00%),25 (0.41),←,
30,"Pratt, Daniel",27y 76d,102 (49-1-52 48.53%),9 (0.09),99 (48-1-50 48.99%),8 (0.08)
3,"Rawlings, Brady",28y 360d,212 (105-2-105 50.00%),60 (0.28),←,
9,"Swallow, Andrew",23y 3d,73 (31-1-41 43.15%),36 (0.49),←,
12,"Thomas, Lindsay",22y 97d,65 (29-2-34 46.15%),81 (1.25),←,
16,"Thompson, Scott",24y 27d,39 (12-2-25 33.33%),,←,
8,"Wells, Daniel",25y 122d,140 (70-2-68 50.71%),81 (0.58),←,
19,"Wright, Sam",19y 325d,14 (5-0-9 35.71%),9 (0.64),←,
7,"Ziebell, Jack",19y 97d,21 (9-0-12 42.86%),4 (0.19),←,
Totals,Totals,23y 228d,1590 (762-26-802 47.92%),925 (0.58),,
C,"Scott, Brad",34y 33d,11 (5-0-6 45.45%),,←,
