St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Aitken, Ian",9,5,6,15,,,,1.0,,,,,,1.0,,,,,,,,,
11,"Anderson, Dean",14,6,11,25,1,,,2.0,,,,,1.0,,,,,,,,,,
30,"Bingham, Lawrence",5,2,4,9,,,12.0,2.0,,,,,,2.0,,,,,,,,,
21,"Bourke, Darren",17,4,6,23,,,,1.0,,,,,3.0,1.0,,,,,,,,,
18,"Bowey, Brett",8,2,5,13,1,2.0,,1.0,,,,,,1.0,,,,,,,,,
3,"Burke, Nathan",18,3,5,23,,,,3.0,,,,,1.0,1.0,,,,,,,,,
20,"Dwyer, Mick",9,2,5,14,,1.0,,1.0,,,,,,,,,,,,,,,
36,"Fode, Gordon",11,5,,11,1,,,3.0,,,,,2.0,1.0,,,,,,,,,
2,"Frawley, Danny",7,9,8,15,,,,,,,,,1.0,1.0,,,,,,,,,
53,"Hanson, Nick",1,1,2,3,,,,2.0,,,,,,,,,,,,,,,
35,"Harvey, Robert",19,7,13,32,,,,1.0,,,,,,1.0,,,,,,,,,
4,"Lockett, Tony",10,4,2,12,4,1.0,,1.0,,,,,3.0,2.0,,,,,,,,,
23,"Loewe, Stewart",15,12,9,24,1,,3.0,,,,,,2.0,3.0,,,,,,,,,
5,"McAdam, Gilbert",5,4,11,16,,2.0,,2.0,,,,,,2.0,,,,,,,,,
28,"OBrien, Craig",18,6,5,23,1,4.0,,3.0,,,,,1.0,4.0,,,,,,,,,
29,"Peckett, Justin",10,2,7,17,,,,7.0,,,,,2.0,,,,,,,,,,
37,"Rice, Dean",16,9,8,24,,,,,,,,,,3.0,,,,,,,,,
31,"Shanahan, Jamie",4,3,3,7,,,,3.0,,,,,,,,,,,,,,,
7,"Winmar, Nicky",18,2,5,23,,,,,,,,,,1.0,,,,,,,,,
17,"Wittman, Chris",2,,2,4,,,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,88,117,333,9,13.0,15.0,33.0,,,,,17.0,26.0,,,,,,,,,
Opposition,Opposition,235,84,136,371,19,11.0,20.0,29.0,,,,,26.0,17.0,6.0,,,,,,,,
