Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",19y 21d,4 (2-0-2 50.00%),1 (0.25),←,
18,"Cameron, Jeremy",27y 102d,160 (72-3-85 45.94%),414 (2.59),←,
3,"Coniglio, Stephen",26y 210d,139 (65-1-73 47.12%),80 (0.58),←,
35,"Corr, Aidan",26y 56d,89 (42-3-44 48.88%),2 (0.02),←,
16,"Daniels, Brent",21y 125d,39 (24-0-15 61.54%),15 (0.38),←,
1,"Davis, Phil",29y 317d,172 (85-3-84 50.29%),7 (0.04),154 (74-3-77 49.03%),6 (0.04)
24,"de Boer, Matt",30y 124d,193 (112-4-77 59.07%),74 (0.38),55 (34-3-18 64.55%),26 (0.47)
31,"Finlayson, Jeremy",24y 154d,44 (25-2-17 59.09%),58 (1.32),←,
12,"Green, Tom",19y 171d,4 (3-0-1 75.00%),1 (0.25),←,
4,"Greene, Toby",26y 291d,150 (68-1-81 45.67%),175 (1.17),←,
9,"Hately, Jackson",19y 265d,11 (5-0-6 45.45%),2 (0.18),←,
19,"Haynes, Nick",28y 55d,134 (66-3-65 50.37%),9 (0.07),←,
27,"Himmelberg, Harry",24y 65d,71 (45-1-25 64.08%),82 (1.15),←,
2,"Hopper, Jacob",23y 157d,73 (46-1-26 63.70%),29 (0.40),←,
25,"Keeffe, Lachlan",30y 89d,60 (35-0-25 58.33%),14 (0.23),20 (10-0-10 50.00%),7 (0.35)
22,"Kelly, Josh",25y 151d,123 (70-2-51 57.72%),78 (0.63),←,
38,"Lloyd, Daniel",28y 145d,44 (25-3-16 60.23%),34 (0.77),←,
41,"Mumford, Shane",34y 7d,195 (127-4-64 66.15%),53 (0.27),95 (58-2-35 62.11%),14 (0.15)
36,"Perryman, Harry",21y 206d,42 (22-1-19 53.57%),13 (0.31),←,
23,"Shaw, Heath",34y 228d,314 (191-5-118 61.62%),39 (0.12),141 (81-3-57 58.51%),2 (0.01)
8,"Ward, Callan",30y 93d,221 (99-3-119 45.48%),109 (0.49),161 (67-3-91 42.55%),76 (0.47)
6,"Whitfield, Lachie",25y 360d,139 (68-3-68 50.00%),61 (0.44),←,
Totals,Totals,26y 88d,2421 (1297-43-1081 53.57%),1350 (0.56),,
C,"Cameron, Leon",47y 314d,149 (82-3-64 56.04%),,←,
