Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Arnott, Simon",8,2,7,15,2,,,1.0,1.0,1.0,,,1.0,,,5.0,10.0,1.0,1.0,2.0,1.0,,
22,"Bamford, Scott",7,,3,10,,,,1.0,1.0,4.0,1.0,2.0,1.0,2.0,,4.0,4.0,,,1.0,,,
8,"Burns, Ronnie",9,3,7,16,2,1.0,,1.0,,5.0,3.0,3.0,,,,8.0,7.0,1.0,1.0,3.0,4.0,,
51,"Clarke, David",9,4,4,13,1,,,2.0,2.0,3.0,,1.0,3.0,,,7.0,10.0,1.0,,,5.0,,
33,"Corrigan, Paul",5,3,3,8,,,,,1.0,1.0,,,1.0,,,3.0,7.0,,,3.0,,,
7,"Graham, Ben",7,2,1,8,2,,2.0,1.0,,3.0,,1.0,2.0,1.0,,4.0,4.0,1.0,1.0,1.0,,,
37,"Harley, Tom",11,5,2,13,,,,3.0,9.0,,,,2.0,1.0,,3.0,9.0,,,,1.0,,
3,"Houlihan, Adam",12,7,7,19,1,1.0,,1.0,,3.0,4.0,1.0,2.0,,,9.0,10.0,2.0,2.0,2.0,,,
13,"Kilpatrick, Glenn",12,3,5,17,1,,,5.0,,4.0,5.0,2.0,2.0,1.0,1.0,7.0,11.0,,,2.0,,,
1,"King, Steven",7,2,4,11,,,15.0,,,3.0,4.0,2.0,1.0,1.0,,6.0,4.0,1.0,,3.0,,,
21,"Mansfield, Michael",3,2,3,6,1,1.0,,,,,2.0,,1.0,,,5.0,1.0,1.0,2.0,2.0,,,
17,"McGrath, Tim",12,3,4,16,,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,5.0,10.0,,,,,,
31,"Mensch, David",6,2,2,8,1,1.0,5.0,2.0,,1.0,1.0,,,,,8.0,2.0,2.0,1.0,1.0,,,
39,"Milburn, Darren",9,6,5,14,2,,,,2.0,1.0,5.0,1.0,1.0,,,10.0,6.0,3.0,2.0,2.0,1.0,,
34,"Rahilly, James",12,4,7,19,3,,,2.0,1.0,5.0,1.0,1.0,,,,4.0,15.0,,,1.0,1.0,,
15,"Riccardi, Peter",12,5,4,16,,1.0,,5.0,1.0,6.0,4.0,3.0,,,,5.0,12.0,,,3.0,1.0,,
27,"Sanderson, Brenton",7,2,4,11,,,,1.0,3.0,1.0,,,1.0,,,3.0,5.0,,,,,,
12,"Sholl, Brad",17,5,6,23,,,,,3.0,2.0,2.0,5.0,3.0,1.0,,11.0,12.0,1.0,1.0,,,,
24,"Simpson, Hamish",3,6,10,13,,1.0,2.0,2.0,1.0,1.0,2.0,,,3.0,,5.0,8.0,2.0,,2.0,,,
4,"Snell, Jason",9,8,12,21,3,1.0,,,,1.0,,2.0,,,,12.0,8.0,2.0,3.0,,1.0,,
20,"Steinfort, Carl",15,4,8,23,1,2.0,,3.0,1.0,8.0,3.0,3.0,3.0,,3.0,11.0,14.0,1.0,,1.0,,,
26,"Stoneham, Barry",11,5,5,16,1,1.0,2.0,3.0,,2.0,1.0,1.0,2.0,1.0,,9.0,7.0,2.0,1.0,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,83,113,316,21,13.0,27.0,35.0,28.0,56.0,39.0,30.0,27.0,11.0,4.0,144.0,176.0,21.0,15.0,32.0,15.0,,
Opposition,Opposition,186,75,120,306,13,10.0,36.0,30.0,32.0,47.0,35.0,34.0,11.0,27.0,2.0,117.0,192.0,13.0,14.0,12.0,3.0,,
