Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",23y 121d,65 (26-0-39 40.00%),14 (0.22),←,
41,"Butts, Jordon",25y 164d,82 (35-1-46 43.29%),,←,
44,"Cumming, Isaac",26y 306d,95 (47-1-47 50.00%),15 (0.16),14 (9-0-5 64.29%),5 (0.36)
6,"Curtin, Daniel",20y 97d,21 (11-1-9 54.76%),8 (0.38),←,
12,"Dawson, Jordan",28y 65d,145 (66-1-78 45.86%),70 (0.48),81 (36-1-44 45.06%),36 (0.44)
32,"Fogarty, Darcy",25y 261d,115 (45-1-69 39.57%),186 (1.62),←,
20,"Hinge, Mitch",26y 352d,78 (34-1-43 44.23%),8 (0.10),75 (32-1-42 43.33%),7 (0.09)
48,"Keane, Mark",25y 88d,45 (21-1-23 47.78%),,40 (20-1-19 51.25%),
2,"Keays, Ben",28y 110d,150 (52-1-97 35.00%),117 (0.78),120 (46-1-73 38.75%),106 (0.88)
29,"Laird, Rory",31y 166d,260 (129-2-129 50.00%),30 (0.12),←,
16,"Michalanney, Max",21y 107d,59 (28-1-30 48.31%),1 (0.02),←,
30,"Milera, Wayne",27y 272d,113 (59-1-53 52.65%),31 (0.27),←,
4,"Murphy, Lachlan",26y 191d,117 (46-0-71 39.32%),75 (0.64),←,
28,"Neal-Bullen, Alex",29y 155d,190 (110-1-79 58.16%),127 (0.67),14 (9-0-5 64.29%),11 (0.79)
43,"OBrien, Reilly",29y 297d,135 (56-1-78 41.85%),15 (0.11),←,
10,"Pedlar, Luke",23y 27d,34 (14-0-20 41.18%),31 (0.91),←,
8,"Rachele, Josh",22y 63d,67 (30-1-36 45.52%),93 (1.39),←,
23,"Rankine, Izak",25y 51d,97 (39-2-56 41.24%),138 (1.42),49 (23-1-25 47.96%),81 (1.65)
33,"Smith, Brodie",33y 150d,266 (135-2-129 51.13%),73 (0.27),←,
14,"Soligo, Jake",22y 139d,74 (33-1-40 45.27%),30 (0.41),←,
7,"Thilthorpe, Riley",22y 341d,67 (28-0-39 41.79%),87 (1.30),←,
13,"Walker, Taylor",35y 49d,291 (147-2-142 50.86%),661 (2.27),←,
24,"Worrell, Josh",24y 63d,44 (23-1-20 53.41%),,←,
Totals,Totals,26y 110d,2610 (1214-23-1373 46.51%),1810 (0.69),,
C,"Nicks, Matthew",50y 31d,120 (46-1-73 38.75%),,←,
