Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",24y 260d,70 (40-1-29 57.86%),11 (0.16),←,
47,"Austin, Mark",23y 120d,24 (10-0-14 41.67%),1 (0.04),9 (5-0-4 55.56%),
5,"Boyd, Matthew",29y 301d,197 (98-2-97 50.25%),69 (0.35),←,
45,"Campbell, Tom",20y 234d,1 (0-0-1 0.00%),,←,
17,"Cooney, Adam",26y 267d,178 (93-2-83 52.81%),152 (0.85),←,
49,"Cordy, Ayce",21y 322d,10 (6-0-4 60.00%),6 (0.60),←,
4,"Cross, Daniel",29y 85d,192 (94-3-95 49.74%),29 (0.15),←,
40,"Dahlhaus, Luke",19y 307d,23 (10-0-13 43.48%),18 (0.78),←,
29,"Dickson, Tory",24y 271d,8 (3-0-5 37.50%),10 (1.25),←,
13,"Giansiracusa, Daniel",30y 104d,224 (104-4-116 47.32%),270 (1.21),←,
16,"Griffen, Ryan",25y 332d,154 (84-1-69 54.87%),104 (0.68),←,
7,"Higgins, Shaun",24y 111d,99 (51-1-47 52.02%),108 (1.09),←,
30,"Howard, Christian",21y 96d,9 (3-0-6 33.33%),1 (0.11),←,
19,"Jones, Liam",21y 120d,35 (15-0-20 42.86%),34 (0.97),←,
36,"Lake, Brian",30y 117d,188 (90-2-96 48.40%),29 (0.15),←,
21,"Liberatore, Tom",20y 38d,27 (10-0-17 37.04%),6 (0.22),←,
2,"Murphy, Robert",30y 14d,221 (100-4-117 46.15%),154 (0.70),←,
42,"Picken, Liam",25y 327d,77 (41-0-36 53.25%),26 (0.34),←,
23,"Roughead, Jordan",21y 233d,28 (14-0-14 50.00%),10 (0.36),←,
14,"Smith, Clay",19y 43d,7 (3-0-4 42.86%),4 (0.57),←,
3,"Wallis, Mitch",19y 243d,16 (6-0-10 37.50%),5 (0.31),←,
10,"Wood, Easton",22y 293d,37 (18-0-19 48.65%),5 (0.14),←,
Totals,Totals,24y 93d,1825 (893-20-912 48.93%),1052 (0.58),,
C,"McCartney, Brendan",51y 244d,12 (5-0-7 41.67%),,←,
