North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",28y 83d,170 (91-1-78 53.82%),198 (1.16),←,
5,"Anderson, Stuart",22y 51d,37 (27-0-10 72.97%),8 (0.22),←,
11,"Archer, Glenn",23y 146d,92 (56-0-36 60.87%),66 (0.72),←,
26,"Bell, Peter",20y 169d,20 (13-0-7 65.00%),23 (1.15),18 (13-0-5 72.22%),21 (1.17)
12,"Blakey, John",30y 24d,220 (106-0-114 48.18%),69 (0.31),85 (54-0-31 63.53%),31 (0.36)
16,"Capuano, Mathew",20y 350d,31 (21-0-10 67.74%),11 (0.35),←,
18,"Carey, Wayne",25y 82d,143 (85-0-58 59.44%),376 (2.63),←,
25,"Daniltchenko, Jason",20y 350d,25 (17-0-8 68.00%),16 (0.64),←,
39,"Gorman, Glenn",20y 204d,2 (2-0-0 100.00%),,←,
34,"King, David",24y 163d,61 (40-0-21 65.57%),15 (0.25),←,
7,"Laidley, Dani",29y 143d,135 (82-1-52 61.11%),14 (0.10),83 (53-0-30 63.86%),3 (0.04)
4,"Martyn, Mick",27y 352d,171 (94-1-76 55.26%),14 (0.08),←,
31,"McKernan, Corey",22y 242d,66 (45-0-21 68.18%),72 (1.09),←,
22,"Roberts, Mark",31y 50d,159 (78-0-81 49.06%),131 (0.82),82 (52-0-30 63.41%),112 (1.37)
3,"Rock, Anthony",25y 323d,132 (79-0-53 59.85%),109 (0.83),←,
2,"Schwass, Wayne",27y 264d,159 (86-0-73 54.09%),88 (0.55),←,
8,"Scott, Robert",27y 169d,176 (105-1-70 59.94%),190 (1.08),44 (30-0-14 68.18%),26 (0.59)
24,"Sholl, Craig",28y 231d,146 (83-0-63 56.85%),43 (0.29),←,
37,"Simpson, Adam",20y 183d,22 (17-0-5 77.27%),14 (0.64),←,
10,"Stevens, Anthony",25y 46d,126 (74-0-52 58.73%),61 (0.48),←,
36,"Stevens, Mark",20y 297d,16 (13-0-3 81.25%),19 (1.19),←,
Totals,Totals,24y 343d,2109 (1214-4-891 57.56%),1537 (0.73),,
C,"Pagan, Denis",48y 328d,90 (58-0-32 64.44%),,←,
