Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",27y 56d,205 (126-2-77 61.95%),276 (1.35),13 (2-0-11 15.38%),14 (1.08)
37,"Bennell, Harley",18y 280d,6 (1-0-5 16.67%),3 (0.50),←,
44,"Bock, Nathan",28y 111d,126 (62-0-64 49.21%),58 (0.46),13 (2-0-11 15.38%),1 (0.08)
3,"Brennan, Jared",26y 346d,133 (57-3-73 43.98%),82 (0.62),14 (2-0-12 14.29%),7 (0.50)
30,"Brown, Campbell",27y 315d,169 (75-1-93 44.67%),64 (0.38),10 (0-0-10 0.00%),
23,"Dixon, Charlie",20y 289d,8 (1-0-7 12.50%),6 (0.75),←,
47,"Gorringe, Daniel",19y 37d,7 (2-0-5 28.57%),2 (0.29),←,
5,"Harbrow, Jarrod",22y 356d,84 (42-1-41 50.60%),21 (0.25),14 (2-0-12 14.29%),
7,"Hunt, Karmichael",24y 234d,12 (2-0-10 16.67%),1 (0.08),←,
36,"Iles, Sam",24y 20d,18 (6-0-12 33.33%),6 (0.33),11 (2-0-9 18.18%),6 (0.55)
13,"Jolly, Hayden",19y 96d,3 (0-0-3 0.00%),,←,
46,"Lynch, Tom",18y 251d,8 (1-0-7 12.50%),14 (1.75),←,
32,"Matera, Brandon",19y 120d,10 (2-0-8 20.00%),12 (1.20),←,
18,"McKenzie, Trent",19y 97d,13 (2-0-11 15.38%),8 (0.62),←,
41,"Prestia, Dion",18y 270d,10 (0-0-10 0.00%),1 (0.10),←,
35,"Rischitelli, Michael",25y 182d,124 (51-3-70 42.34%),51 (0.41),13 (2-0-11 15.38%),4 (0.31)
8,"Russell, Luke",19y 166d,8 (1-0-7 12.50%),2 (0.25),←,
2,"Smith, Zac",21y 137d,13 (2-0-11 15.38%),10 (0.77),←,
25,"Stanley, Danny",23y 141d,19 (3-0-16 15.79%),10 (0.53),14 (2-0-12 14.29%),10 (0.71)
24,"Swallow, David",18y 232d,13 (2-0-11 15.38%),7 (0.54),←,
16,"Thompson, Rory",20y 119d,1 (0-0-1 0.00%),,←,
38,"Wilkinson, Joel",19y 222d,3 (0-0-3 0.00%),1 (0.33),←,
Totals,Totals,22y 3d,993 (438-10-545 44.11%),635 (0.64),,
C,"McKenna, Guy",42y 59d,14 (2-0-12 14.29%),,←,
