Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",19y 183d,27 (5-0-22 18.52%),4 (0.15),←,
4,"Bastinac, Ryan",24y 355d,133 (68-0-65 51.13%),70 (0.53),12 (1-0-11 8.33%),4 (0.33)
7,"Bell, Tom",24y 364d,63 (19-1-43 30.95%),48 (0.76),12 (1-0-11 8.33%),12 (1.00)
8,"Bewick, Rohan",26y 245d,87 (28-0-59 32.18%),61 (0.70),←,
26,"Cutler, Tom",21y 112d,26 (6-0-20 23.08%),8 (0.31),←,
27,"Gardiner, Darcy",20y 263d,34 (9-0-25 26.47%),3 (0.09),←,
11,"Hanley, Pearce",27y 209d,119 (36-0-83 30.25%),51 (0.43),←,
2,"Harwood, Ryan",24y 309d,71 (24-0-47 33.80%),6 (0.08),←,
16,"Jansen, Jarrad",21y 40d,2 (0-0-2 0.00%),1 (0.50),←,
1,"Keays, Ben",19y 109d,7 (0-0-7 0.00%),3 (0.43),←,
12,"Martin, Stefan",29y 207d,106 (25-1-80 24.06%),36 (0.34),49 (11-0-38 22.45%),13 (0.27)
32,"Mayes, Sam",22y 22d,64 (20-0-44 31.25%),25 (0.39),←,
25,"McStay, Daniel",20y 353d,38 (8-0-30 21.05%),28 (0.74),←,
21,"Merrett, Daniel",31y 182d,191 (77-3-111 41.10%),69 (0.36),←,
10,"Rich, Daniel",26y 4d,133 (45-1-87 34.21%),85 (0.64),←,
18,"Robertson, Nick",21y 8d,24 (3-0-21 12.50%),5 (0.21),←,
5,"Robinson, Mitch",27y 4d,132 (56-1-75 42.80%),68 (0.52),32 (5-0-27 15.63%),10 (0.31)
38,"Rockliff, Tom",26y 110d,124 (39-0-85 31.45%),61 (0.49),←,
23,"Schache, Josh",18y 295d,11 (1-0-10 9.09%),10 (0.91),←,
28,"Taylor, Lewis",21y 115d,55 (12-0-43 21.82%),42 (0.76),←,
13,"West, Trent",28y 238d,70 (45-0-25 64.29%),28 (0.40),16 (3-0-13 18.75%),5 (0.31)
15,"Zorko, Dayne",27y 123d,92 (30-0-62 32.61%),93 (1.01),←,
Totals,Totals,24y 59d,1609 (556-7-1046 34.56%),805 (0.50),,
C,"Leppitsch, Justin",40y 254d,56 (12-0-44 21.43%),,←,
