Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",16,7,5,21,,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,,4.0,18.0,,1.0,2.0,,,87.0
14,"Birchall, Grant",14,6,7,21,,,,1.0,5.0,2.0,2.0,1.0,2.0,,,5.0,13.0,,,1.0,,,84.0
9,"Burgoyne, Shaun",8,3,6,14,,,,7.0,,1.0,6.0,3.0,2.0,1.0,,7.0,5.0,,,1.0,,,80.0
8,"Ellis, Xavier",9,7,6,15,,,,2.0,2.0,1.0,1.0,4.0,,,,5.0,10.0,,,2.0,,1.0,79.0
27,"Gilham, Stephen",9,4,5,14,,,1.0,4.0,5.0,,,,3.0,,,7.0,6.0,,,3.0,,,97.0
18,"Guerra, Brent",20,8,4,24,,,,3.0,8.0,1.0,,4.0,2.0,,,6.0,13.0,1.0,,11.0,,,86.0
15,"Hodge, Luke",18,10,8,26,1,5.0,2.0,5.0,,5.0,4.0,1.0,1.0,1.0,1.0,13.0,12.0,4.0,1.0,2.0,,,90.0
4,"Ladson, Rick",13,3,3,16,2,2.0,,5.0,1.0,5.0,1.0,,2.0,,,7.0,8.0,,2.0,3.0,,,84.0
3,"Lewis, Jordan",17,3,7,24,,1.0,,4.0,1.0,7.0,3.0,1.0,,1.0,,7.0,15.0,,,4.0,,1.0,81.0
5,"Mitchell, Sam",8,,9,17,,1.0,,5.0,,,2.0,3.0,2.0,2.0,,8.0,10.0,,,1.0,,,90.0
29,"Murphy, Tom",10,9,2,12,,,,1.0,4.0,,1.0,3.0,,3.0,,2.0,10.0,1.0,,9.0,,,100.0
7,"Osborne, Michael",13,8,2,15,2,,1.0,1.0,,3.0,1.0,6.0,1.0,4.0,,5.0,10.0,,2.0,2.0,,,86.0
48,"Peterson, Carl",6,4,5,11,,,1.0,3.0,2.0,2.0,,3.0,,2.0,,4.0,7.0,,,2.0,,,67.0
34,"Renouf, Brent",4,5,3,7,,,16.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,,5.0,2.0,3.0,,6.0,,,73.0
33,"Rioli, Cyril",6,2,8,14,1,1.0,,6.0,1.0,2.0,1.0,1.0,,1.0,,8.0,5.0,,1.0,,,2.0,86.0
2,"Roughead, Jarryd",6,3,3,9,1,,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,,3.0,6.0,,1.0,4.0,,,94.0
12,"Sewell, Brad",14,6,15,29,,,,2.0,1.0,2.0,5.0,4.0,,3.0,3.0,14.0,13.0,,,,,2.0,83.0
26,"Shiels, Liam",9,7,2,11,,,,4.0,1.0,1.0,,1.0,1.0,1.0,,4.0,7.0,,,1.0,,,75.0
42,"Skipper, Wayde",3,1,4,7,,,12.0,2.0,,,2.0,1.0,2.0,,,5.0,2.0,,,5.0,,,61.0
39,"Stratton, Ben",15,8,3,18,,,,,2.0,,,2.0,,,,6.0,11.0,2.0,,13.0,,,100.0
37,"Whitecross, Brendan",7,3,6,13,2,,,3.0,,5.0,1.0,2.0,1.0,1.0,,5.0,8.0,,,1.0,,1.0,83.0
11,"Young, Clinton",7,2,4,11,1,1.0,,1.0,2.0,3.0,2.0,1.0,,,,5.0,6.0,,,,,1.0,33.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,109,117,349,10,14.0,37.0,69.0,37.0,45.0,35.0,48.0,22.0,24.0,4.0,135.0,197.0,11.0,8.0,73.0,,8.0,
Opposition,Opposition,192,70,159,351,8,15.0,39.0,85.0,25.0,46.0,37.0,47.0,24.0,21.0,2.0,145.0,195.0,12.0,11.0,52.0,8.0,2.0,
