Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",14,7,2,16,1,,,2.0,7.0,,1.0,3.0,1.0,,,3.0,11.0,1.0,1.0,5.0,,,93.0
18,"Banfield, Todd",3,,1,4,,1.0,,6.0,,,1.0,,,,,1.0,2.0,,,2.0,,,64.0
20,"Black, Simon",13,4,12,25,,,,3.0,1.0,6.0,5.0,3.0,1.0,2.0,,17.0,12.0,,,5.0,,1.0,80.0
44,"Cornelius, Aaron",7,2,1,8,1,,,5.0,,2.0,,1.0,1.0,1.0,,3.0,4.0,,2.0,7.0,,1.0,87.0
39,"Drummond, Josh",21,5,2,23,1,2.0,,3.0,5.0,4.0,,2.0,3.0,1.0,,6.0,14.0,,,3.0,,,91.0
41,"Golby, Mitch",7,3,4,11,,1.0,,3.0,1.0,1.0,3.0,3.0,2.0,2.0,,6.0,6.0,,,2.0,1.0,,89.0
11,"Hanley, Pearce",19,5,8,27,,1.0,,1.0,6.0,3.0,1.0,1.0,2.0,,,5.0,16.0,,,5.0,1.0,,94.0
28 ↑,"Karnezis, Patrick",8,7,3,11,1,,,,,,,1.0,,,,3.0,9.0,1.0,3.0,1.0,,,76.0
23,"Leuenberger, Matthew",8,4,7,15,,,36.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,,10.0,6.0,1.0,,13.0,,,84.0
36,"Maguire, Matt",14,7,6,20,,,,1.0,7.0,3.0,,8.0,1.0,2.0,,9.0,9.0,1.0,,12.0,,,100.0
9,"McGrath, Ashley",5,,1,6,,1.0,,5.0,,2.0,1.0,2.0,,1.0,,4.0,2.0,,,,,1.0,86.0
40,"McKeever, Niall",4,4,6,10,,,4.0,2.0,1.0,1.0,,,,,,2.0,8.0,,,7.0,,2.0,97.0
31,"Polkinghorne, James",9,3,8,17,1,,,5.0,1.0,1.0,4.0,1.0,,,,9.0,9.0,,1.0,2.0,,1.0,86.0
6,"Power, Luke",11,3,9,20,1,,,9.0,,2.0,2.0,2.0,,1.0,,10.0,8.0,,,,,,85.0
29,"Raines, Andrew",13,2,8,21,,1.0,,5.0,4.0,2.0,3.0,1.0,1.0,,,7.0,14.0,,1.0,2.0,,,87.0
30,"Redden, Jack",11,5,13,24,1,,2.0,8.0,1.0,4.0,4.0,3.0,2.0,1.0,,6.0,17.0,,,2.0,,1.0,83.0
37,"Retzlaff, Bryce",3,2,3,6,,,,3.0,,2.0,,,1.0,,,3.0,4.0,,,2.0,,,78.0
10,"Rich, Daniel",18,2,9,27,1,1.0,,9.0,2.0,6.0,7.0,4.0,2.0,1.0,,16.0,11.0,,,1.0,,,77.0
38,"Rockliff, Tom",18,3,12,30,2,1.0,,13.0,4.0,2.0,10.0,3.0,2.0,1.0,2.0,17.0,12.0,,,7.0,,,82.0
3,"Sheldon, Sam",3,1,2,5,1,,,7.0,,4.0,1.0,,2.0,,,3.0,3.0,,,5.0,,,83.0
14 ↓,"Staker, Brent",,,2,2,,,,1.0,,,,,,,,2.0,,,,2.0,,,12.0
32,"Stiller, Cheynee",13,6,3,16,,1.0,,3.0,1.0,4.0,2.0,5.0,1.0,,,4.0,13.0,,1.0,5.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,75,122,344,11,15.0,42.0,96.0,42.0,52.0,47.0,48.0,24.0,15.0,2.0,146.0,190.0,4.0,9.0,90.0,2.0,7.0,
Opposition,Opposition,217,55,112,329,13,11.0,44.0,74.0,37.0,58.0,43.0,69.0,15.0,24.0,4.0,165.0,148.0,10.0,10.0,71.0,6.0,5.0,
