Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Blakely, Connor",7,2,17,24,,,,3.0,1.0,1.0,4.0,1.0,1.0,,,8.0,15.0,,,,,,73.0
17,"Crozier, Hayden",8,1,1,9,1,2.0,,6.0,,2.0,1.0,2.0,3.0,1.0,,6.0,3.0,1.0,,2.0,,,83.0
7,"Fyfe, Nat",11,3,15,26,,1.0,,4.0,,4.0,8.0,3.0,4.0,2.0,2.0,19.0,12.0,1.0,,3.0,,1.0,91.0
28,"Grey, Brady",6,3,4,10,1,1.0,,6.0,,2.0,,2.0,1.0,1.0,,4.0,6.0,,1.0,,1.0,,77.0
21,"Hamling, Joel",4,3,7,11,,,,5.0,2.0,1.0,,2.0,1.0,2.0,,3.0,8.0,,,13.0,,,95.0
9,"Hill, Bradley",17,8,6,23,1,,,2.0,3.0,2.0,2.0,3.0,,1.0,,4.0,19.0,,1.0,,1.0,,80.0
32,"Hill, Stephen",13,1,12,25,,,,7.0,6.0,2.0,2.0,1.0,1.0,,,7.0,15.0,,,1.0,,,67.0
15,"Hughes, Ethan",7,2,5,12,,,,2.0,3.0,1.0,1.0,2.0,,1.0,,4.0,7.0,,,,,,79.0
5,"Ibbotson, Garrick",10,3,7,17,,,,1.0,2.0,,1.0,3.0,,,,4.0,13.0,,,6.0,,,91.0
37,"Johnson, Michael",11,7,15,26,1,,1.0,,2.0,1.0,,2.0,2.0,,,12.0,13.0,3.0,,,1.0,,82.0
22,"Kersten, Shane",8,5,2,10,1,1.0,,4.0,1.0,4.0,1.0,2.0,,1.0,,6.0,5.0,1.0,1.0,1.0,,2.0,88.0
26,"Langdon, Ed",10,4,6,16,2,,,,,2.0,1.0,4.0,,2.0,,5.0,12.0,,1.0,,1.0,1.0,76.0
2,"Logue, Griffin",5,4,4,9,1,3.0,,,,,1.0,1.0,1.0,1.0,,6.0,3.0,1.0,3.0,,,,62.0
23,"McCarthy, Cam",11,5,5,16,1,1.0,,1.0,,4.0,,1.0,1.0,,,6.0,9.0,1.0,2.0,1.0,,,93.0
16,"Mundy, David",11,2,19,30,,,,1.0,1.0,1.0,6.0,2.0,1.0,1.0,,15.0,14.0,1.0,,3.0,,,88.0
27,"Neale, Lachie",13,3,9,22,,,,7.0,1.0,4.0,7.0,4.0,1.0,3.0,,11.0,11.0,,,2.0,1.0,3.0,81.0
31,"Sandilands, Aaron",4,3,6,10,,,55.0,3.0,1.0,3.0,1.0,5.0,,4.0,1.0,3.0,7.0,1.0,,4.0,,,84.0
11,"Sheridan, Tom",8,3,11,19,,,,1.0,2.0,1.0,,1.0,1.0,,,8.0,11.0,,,,,,83.0
34,"Spurr, Lee",14,7,10,24,,,,2.0,4.0,,2.0,2.0,1.0,,,7.0,17.0,1.0,,2.0,,,92.0
18,"Tucker, Darcy",10,4,7,17,,,,1.0,2.0,4.0,3.0,1.0,1.0,,,6.0,10.0,,,,,,57.0
10,"Walters, Michael",5,5,4,9,,,,,,2.0,,2.0,,1.0,,1.0,9.0,,2.0,1.0,,1.0,87.0
14,"Weller, Lachie",14,3,12,26,,,,3.0,3.0,7.0,1.0,8.0,3.0,2.0,,7.0,19.0,,,,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,81,184,391,9,13.0,56.0,59.0,34.0,48.0,42.0,54.0,23.0,23.0,3.0,152.0,238.0,11.0,11.0,39.0,5.0,8.0,
Opposition,Opposition,190,87,180,370,9,8.0,27.0,71.0,33.0,44.0,35.0,58.0,22.0,23.0,3.0,130.0,244.0,5.0,11.0,43.0,3.0,6.0,
