Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",7,1,6,13,3,1.0,,4.0,,1.0,2.0,3.0,3.0,2.0,1.0,11.0,3.0,,1.0,2.0,,2.0,87.0
16,"Brown, Luke",7,5,3,10,,,,2.0,3.0,,,2.0,,1.0,,3.0,7.0,1.0,,2.0,,,90.0
44 ↓,"Crouch, Matt",4,1,4,8,,,,7.0,1.0,1.0,2.0,,1.0,,,3.0,4.0,,,2.0,,,48.0
32,"Dangerfield, Patrick",14,2,9,23,,,,1.0,2.0,5.0,10.0,1.0,3.0,,,17.0,5.0,1.0,,2.0,2.0,,87.0
26,"Douglas, Richard",13,2,7,20,,1.0,,4.0,1.0,3.0,6.0,1.0,,1.0,,11.0,10.0,,1.0,3.0,2.0,2.0,74.0
24,"Jacobs, Sam",10,6,8,18,,,33.0,1.0,3.0,1.0,4.0,1.0,,,,8.0,9.0,2.0,,3.0,,,83.0
10,"Jaensch, Matthew",9,6,9,18,,,,2.0,2.0,4.0,,1.0,1.0,1.0,,5.0,12.0,1.0,,3.0,3.0,,77.0
4,"Jenkins, Josh",9,5,5,14,2,,2.0,1.0,1.0,4.0,,4.0,,1.0,,3.0,11.0,1.0,1.0,2.0,,2.0,87.0
17,"Kerridge, Sam",4,1,5,9,4,,,,,1.0,,,,,,2.0,6.0,,1.0,,,,80.0
29,"Laird, Rory",5,1,7,12,,,,1.0,2.0,1.0,1.0,5.0,,3.0,,6.0,6.0,,,,,,93.0
14,"Mackay, David",12,6,6,18,1,,,3.0,1.0,7.0,,3.0,1.0,2.0,,7.0,11.0,2.0,,3.0,3.0,1.0,90.0
36 ↑,"Martin, Brodie",6,3,4,10,,4.0,,1.0,,,,,,,,2.0,8.0,,1.0,1.0,,,30.0
22,"Otten, Andy",8,4,5,13,,,,1.0,,3.0,,2.0,,1.0,,3.0,10.0,2.0,,4.0,,,89.0
1,"Podsiadly, James",15,8,4,19,2,1.0,,1.0,3.0,5.0,,4.0,,1.0,,6.0,11.0,2.0,1.0,3.0,,1.0,86.0
3,"Reilly, Brent",15,7,4,19,,,,3.0,3.0,3.0,2.0,4.0,,1.0,,4.0,14.0,1.0,,1.0,2.0,,86.0
25,"Rutten, Ben",3,2,6,9,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,3.0,6.0,,,7.0,,,84.0
9,"Sloane, Rory",16,8,9,25,,,1.0,3.0,3.0,3.0,1.0,3.0,3.0,,,14.0,11.0,,,3.0,,1.0,84.0
33,"Smith, Brodie",15,9,14,29,1,,,1.0,6.0,4.0,2.0,4.0,,1.0,2.0,10.0,17.0,2.0,,2.0,1.0,1.0,90.0
12,"Talia, Daniel",11,4,1,12,,,,1.0,1.0,3.0,,3.0,,,,2.0,10.0,,,6.0,,,87.0
5,"Thompson, Scott",13,5,17,30,,,,9.0,1.0,4.0,7.0,4.0,2.0,2.0,,11.0,17.0,,,,,,92.0
13,"Walker, Taylor",9,7,4,13,2,1.0,,2.0,,3.0,,4.0,,2.0,,7.0,6.0,5.0,2.0,,,1.0,94.0
11,"Wright, Matthew",12,8,9,21,1,,,1.0,1.0,2.0,1.0,2.0,2.0,,,7.0,14.0,,1.0,1.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,101,146,363,16,13.0,36.0,50.0,36.0,59.0,38.0,52.0,17.0,20.0,3.0,145.0,208.0,20.0,9.0,50.0,13.0,11.0,
Opposition,Opposition,193,77,178,371,10,13.0,46.0,56.0,41.0,50.0,37.0,39.0,20.0,17.0,3.0,130.0,241.0,9.0,10.0,54.0,19.0,5.0,
