Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",14,2,6,20,,1.0,,4.0,1.0,8.0,4.0,4.0,2.0,1.0,,11.0,9.0,,,5.0,,,
35,"Biglands, Rhett",6,2,1,7,,1.0,16.0,,,2.0,4.0,1.0,,,,5.0,2.0,1.0,,,,,
24,"Burton, Brett",19,6,7,26,1,2.0,,2.0,,6.0,2.0,3.0,2.0,1.0,,8.0,16.0,2.0,1.0,1.0,1.0,,
6,"Byrne, James",5,1,10,15,,,,1.0,,2.0,2.0,2.0,,,,9.0,7.0,,,1.0,,,
1,"Crowell, Andrew",4,4,6,10,2,1.0,,,,1.0,2.0,,,,,5.0,6.0,1.0,4.0,,,,
9,"Edwards, Tyson",13,5,4,17,,,,4.0,3.0,5.0,2.0,1.0,,1.0,,2.0,14.0,,,1.0,1.0,,
38,"Gallagher, David",2,1,3,5,,,,1.0,1.0,,,,,,,2.0,3.0,,,,,,
36,"Goodwin, Simon",9,3,8,17,1,,,3.0,5.0,2.0,3.0,1.0,,,,8.0,9.0,,,1.0,,,
34,"Hart, Ben",4,3,4,8,,,,1.0,2.0,,,1.0,,,,4.0,4.0,1.0,,3.0,,,
3,"Jarman, Darren",10,7,1,11,4,,,,,4.0,,,,,,4.0,6.0,2.0,5.0,,2.0,,
28,"Johnson, Kane",5,1,4,9,,,,6.0,1.0,3.0,3.0,,,,,6.0,2.0,,,4.0,,,
5,"Koster, Kym",2,,2,4,,,,1.0,,1.0,,,1.0,,,5.0,,,,,,,
31,"Marsh, Ben",3,4,7,10,,,11.0,,,2.0,2.0,1.0,,1.0,,4.0,6.0,1.0,,,,,
23,"McLeod, Andrew",20,1,5,25,,1.0,,3.0,5.0,6.0,1.0,1.0,1.0,1.0,,8.0,13.0,,,1.0,2.0,,
22,"Perrie, Ian",5,4,4,9,1,,,,,1.0,,1.0,,,,6.0,3.0,1.0,2.0,,,,
52,"Rehn, Shaun",6,2,6,12,1,,7.0,1.0,,2.0,1.0,,1.0,3.0,,9.0,3.0,1.0,1.0,3.0,,,
32,"Ricciuto, Mark",21,2,16,37,,,,2.0,5.0,6.0,8.0,4.0,1.0,1.0,1.0,19.0,20.0,,,1.0,,,
10,"Robran, Matthew",13,8,5,18,,,2.0,2.0,4.0,1.0,,1.0,,,,4.0,14.0,,,2.0,,,
7,"Smart, Nigel",6,2,7,13,,,,2.0,3.0,3.0,1.0,3.0,2.0,1.0,,5.0,8.0,,,3.0,,,
20,"Stenglein, Tyson",9,2,3,12,,,,4.0,,4.0,1.0,1.0,2.0,1.0,,6.0,5.0,,,,,,
30,"Vardy, Peter",4,1,,4,1,2.0,,2.0,,,1.0,1.0,1.0,1.0,,2.0,2.0,,1.0,,,,
17,"Welsh, Scott",2,,3,5,1,,,1.0,,,,,,,,5.0,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,61,112,294,12,12.0,36.0,40.0,30.0,59.0,37.0,26.0,13.0,12.0,1.0,137.0,152.0,10.0,14.0,26.0,6.0,,
Opposition,Opposition,208,84,127,335,20,12.0,32.0,48.0,41.0,57.0,42.0,36.0,12.0,13.0,5.0,153.0,178.0,19.0,22.0,32.0,19.0,,
