Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",19,4.0,2.0,21,,2.0,,5.0,,,,,2.0,,,,,,,,,,
26,"Bickley, Mark",13,4.0,13.0,26,1.0,1.0,,1.0,,,,,,3.0,2.0,,,,,,,,
21,"Brown, David",3,2.0,4.0,7,1.0,,,,,,,,,2.0,,,,,,,,,
34,"Hart, Ben",1,1.0,,1,,,,1.0,,,,,,1.0,,,,,,,,,
35,"Jameson, Rod",6,2.0,6.0,12,,,,3.0,,,,,1.0,3.0,,,,,,,,,
2,"Jarman, Andrew",12,4.0,10.0,22,1.0,,,1.0,,,,,2.0,3.0,,,,,,,,,
13,"Lee, Scott",16,5.0,7.0,23,,,,1.0,,,,,1.0,,,,,,,,,,
27,"Liptak, Matthew",4,,,4,,,,,,,,,,1.0,,,,,,,,,
18,"Maynard, Rodney",4,2.0,3.0,7,,,,1.0,,,,,,,,,,,,,,,
10,"McDermott, Chris",17,6.0,13.0,30,,,,2.0,,,,,,4.0,,,,,,,,,
11,"McGuinness, Tony",21,1.0,8.0,29,1.0,,,,,,,,,3.0,,,,,,,,,
6,"Modra, Tony",8,7.0,1.0,9,5.0,1.0,,1.0,,,,,,,,,,,,,,,
15,"Pittman, David",2,3.0,6.0,8,,,2.0,2.0,,,,,1.0,,,,,,,,,,
52,"Rehn, Shaun",13,4.0,13.0,26,1.0,,16.0,,,,,,4.0,3.0,,,,,,,,,
32,"Ricciuto, Mark",8,3.0,7.0,15,,,,,,,,,1.0,1.0,,,,,,,,,
3,"Rowe, Stephen",6,2.0,10.0,16,,,,3.0,,,,,,5.0,,,,,,,,,
7,"Smart, Nigel",12,4.0,9.0,21,,4.0,4.0,1.0,,,,,3.0,3.0,,,,,,,,,
12,"Tregenza, Simon",13,3.0,10.0,23,,,,2.0,,,,,1.0,1.0,,,,,,,,,
33,"Weidemann, Wayne",12,6.0,7.0,19,1.0,,,1.0,,,,,,5.0,,,,,,,,,
14,"Wigney, Stuart",8,6.0,3.0,11,2.0,2.0,,1.0,,,,,,2.0,,,,,,,,,
Totals,Totals,198,69.0,132.0,330,13.0,10.0,22.0,26.0,,,,,16.0,40.0,2.0,,,,,,,,
Opposition,Opposition,236,101.0,76.0,312,17.0,13.0,12.0,34.0,,,,,40.0,16.0,4.0,,,,,,,,
