Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",8.0,4.0,8.0,16.0,,,,4.0,3.0,1.0,1.0,3.0,,1.0,,5.0,13.0,,,4.0,,,78.0
24,"Bews, Jed",8.0,6.0,7.0,15.0,,,,2.0,1.0,,2.0,3.0,,1.0,,6.0,10.0,,,1.0,,,78.0
46,"Blicavs, Mark",8.0,4.0,6.0,14.0,,,5.0,5.0,2.0,,2.0,1.0,4.0,1.0,,8.0,9.0,,,9.0,,,94.0
5,"Cameron, Jeremy",7.0,4.0,3.0,10.0,2.0,2.0,,,,2.0,,2.0,1.0,2.0,,4.0,6.0,,3.0,3.0,1.0,1.0,90.0
45,"Close, Brad",7.0,5.0,6.0,13.0,1.0,,,2.0,2.0,1.0,,1.0,,,,6.0,10.0,1.0,,4.0,,,83.0
40,"Dahlhaus, Luke",6.0,3.0,7.0,13.0,1.0,2.0,,3.0,1.0,1.0,1.0,3.0,1.0,,,7.0,7.0,,1.0,3.0,,1.0,74.0
35,"Dangerfield, Patrick",8.0,3.0,15.0,23.0,1.0,,,3.0,,5.0,6.0,6.0,,1.0,,15.0,7.0,,,1.0,,1.0,79.0
29,"Guthrie, Cameron",16.0,8.0,14.0,30.0,,,,2.0,3.0,2.0,4.0,2.0,2.0,,,8.0,23.0,,,1.0,,1.0,72.0
26,"Hawkins, Tom",9.0,5.0,3.0,12.0,4.0,,1.0,2.0,,,,1.0,1.0,,,6.0,5.0,1.0,2.0,2.0,,1.0,97.0
25,"Henderson, Lachie",21.0,15.0,3.0,24.0,,,,1.0,8.0,1.0,,3.0,1.0,1.0,,1.0,19.0,,,5.0,,,100.0
38,"Henry, Jack",8.0,6.0,6.0,14.0,,,,4.0,1.0,1.0,,2.0,1.0,,,6.0,9.0,,,8.0,,1.0,100.0
4,"Higgins, Shaun",,,,,,,,,,,,,,,,,,,,,,,
9,"Holmes, Max",4.0,2.0,14.0,18.0,,,,7.0,3.0,3.0,5.0,2.0,,,,10.0,8.0,,,1.0,,1.0,65.0
8,"Kolodjashnij, Jake",12.0,7.0,3.0,15.0,,,,,1.0,3.0,,2.0,1.0,,,2.0,13.0,,,5.0,,,83.0
27,"Menegola, Sam",20.0,7.0,5.0,25.0,,,,2.0,6.0,4.0,1.0,5.0,,,,9.0,16.0,,,,,,84.0
32,"Miers, Gryan",8.0,1.0,5.0,13.0,,,,1.0,2.0,2.0,,1.0,2.0,,,5.0,8.0,,,,,,77.0
42,"OConnor, Mark",10.0,6.0,5.0,15.0,,,,,2.0,1.0,1.0,3.0,,2.0,,6.0,9.0,,,2.0,,,87.0
3,"Parfitt, Brandan",12.0,,10.0,22.0,,,,8.0,,7.0,5.0,4.0,3.0,3.0,,9.0,11.0,,,,,,68.0
23,"Rohan, Gary",3.0,2.0,5.0,8.0,2.0,1.0,,3.0,,,,3.0,,2.0,,3.0,5.0,,2.0,1.0,,,88.0
14,"Selwood, Joel",17.0,4.0,11.0,28.0,1.0,,,6.0,,3.0,6.0,5.0,5.0,2.0,2.0,16.0,11.0,,,1.0,,1.0,64.0
37,"Simpson, Sam",8.0,2.0,4.0,12.0,,,,2.0,,3.0,,2.0,,,,2.0,10.0,,,,,1.0,71.0
7,"Smith, Isaac",20.0,11.0,4.0,24.0,,,,1.0,5.0,5.0,,1.0,1.0,,,2.0,19.0,,,1.0,,,89.0
1,"Stanley, Rhys",9.0,1.0,4.0,13.0,,,33.0,3.0,2.0,4.0,7.0,3.0,,1.0,,4.0,6.0,,,6.0,,,80.0
Totals,Totals,229.0,106.0,148.0,377.0,12.0,5.0,39.0,61.0,42.0,49.0,41.0,58.0,23.0,17.0,2.0,140.0,234.0,2.0,8.0,58.0,1.0,9.0,
Opposition,Opposition,207.0,87.0,151.0,358.0,12.0,9.0,49.0,70.0,37.0,56.0,48.0,60.0,17.0,23.0,4.0,140.0,207.0,12.0,8.0,42.0,2.0,8.0,
