Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",9,2,3,12,,,,1.0,2.0,,1.0,1.0,2.0,,,7.0,5.0,,,2.0,,,100.0
16,"Brown, Leigh",6,2,2,8,,2.0,1.0,2.0,,,,2.0,,2.0,,4.0,2.0,1.0,2.0,2.0,,,100.0
43,"Clayton, Jeremy",6,,3,9,1,1.0,,4.0,,,1.0,1.0,2.0,1.0,,4.0,4.0,,,1.0,,1.0,61.0
23,"Clayton, Shane",6,5,7,13,,,,,,1.0,,1.0,,,,5.0,8.0,,1.0,,,1.0,54.0
2,"Colbert, Leigh",7,3,5,12,,,,1.0,4.0,,1.0,2.0,,2.0,,6.0,4.0,,,5.0,,,100.0
6,"Grant, Shannon",10,3,9,19,,,,8.0,2.0,2.0,3.0,1.0,,,,11.0,8.0,2.0,,,1.0,,93.0
31,"Hale, David",1,1,,1,,,7.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,21.0
4,"Harris, Daniel",16,2,8,24,,1.0,,3.0,1.0,6.0,5.0,5.0,1.0,1.0,,16.0,8.0,,,3.0,,,68.0
29,"Harvey, Brent",14,,,14,1,,,1.0,,3.0,2.0,2.0,,2.0,,4.0,9.0,,,3.0,2.0,,98.0
21,"Jones, Corey",18,4,1,19,1,2.0,2.0,3.0,,5.0,5.0,,1.0,,,10.0,7.0,1.0,2.0,1.0,,,93.0
34,"King, David",19,6,5,24,,4.0,,2.0,4.0,7.0,2.0,1.0,,1.0,,9.0,13.0,,,4.0,1.0,,100.0
35,"Makepeace, Troy",13,3,6,19,,,,2.0,5.0,4.0,1.0,1.0,2.0,,3.0,10.0,7.0,,,2.0,2.0,2.0,100.0
19,"Motlop, Daniel",7,2,6,13,1,1.0,2.0,1.0,1.0,4.0,1.0,3.0,,2.0,,4.0,8.0,1.0,1.0,4.0,,,64.0
20,"Petrie, Drew",5,2,1,6,1,1.0,7.0,8.0,,2.0,,3.0,,2.0,,5.0,1.0,2.0,2.0,5.0,,,100.0
17,"Porter, Mark",5,,2,7,,,21.0,4.0,,2.0,4.0,2.0,1.0,1.0,,5.0,2.0,,,3.0,,,79.0
3,"Rawlings, Brady",15,4,8,23,1,,,2.0,2.0,,6.0,5.0,,,,9.0,12.0,1.0,1.0,2.0,,,100.0
30,"Robbins, Ben",1,1,,1,,1.0,,1.0,,,,,,,,2.0,,1.0,1.0,1.0,,,27.0
26,"Rocca, Saverio",8,7,2,10,2,4.0,1.0,3.0,,2.0,1.0,,1.0,,1.0,3.0,7.0,,6.0,5.0,,1.0,100.0
7,"Simpson, Adam",18,8,12,30,1,1.0,3.0,4.0,2.0,4.0,6.0,4.0,1.0,2.0,,14.0,14.0,1.0,1.0,1.0,,1.0,95.0
12,"Stevens, Michael",11,4,3,14,,,,1.0,1.0,,1.0,4.0,1.0,3.0,,5.0,7.0,,,3.0,1.0,,82.0
36,"Watt, Shannon",1,1,1,2,,,,2.0,1.0,,,3.0,,2.0,,1.0,1.0,,,5.0,,,100.0
8,"Wells, Daniel",5,,5,10,,,,3.0,,1.0,1.0,,,,,3.0,5.0,,,,,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,60,89,290,9,20.0,44.0,57.0,25.0,44.0,41.0,42.0,12.0,22.0,4.0,137.0,133.0,10.0,17.0,52.0,7.0,6.0,
Opposition,Opposition,174,63,90,264,10,4.0,38.0,51.0,26.0,36.0,28.0,26.0,22.0,12.0,2.0,107.0,139.0,6.0,2.0,29.0,1.0,4.0,
