Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",24y 189d,96 (42-2-52 44.79%),27 (0.28),←,
18,"Banfield, Todd",19y 329d,9 (4-0-5 44.44%),13 (1.44),←,
20,"Black, Simon",31y 50d,264 (155-4-105 59.47%),156 (0.59),←,
16,"Brown, Jonathan",28y 206d,193 (120-3-70 62.95%),451 (2.34),←,
33,"Buchanan, Amon",27y 225d,120 (67-2-51 56.67%),58 (0.48),4 (1-0-3 25.00%),1 (0.25)
1,"Clark, Mitch",22y 216d,52 (25-2-25 50.00%),27 (0.52),←,
5,"Fevola, Brendan",29y 123d,196 (73-2-121 37.76%),605 (3.09),9 (4-0-5 44.44%),30 (3.33)
12,"Hawksley, James",21y 107d,17 (7-1-9 44.12%),,←,
23,"Leuenberger, Matthew",21y 350d,31 (15-1-15 50.00%),4 (0.13),←,
36,"Maguire, Matt",25y 358d,107 (58-1-48 54.67%),19 (0.18),8 (4-0-4 50.00%),
9,"McGrath, Ashley",27y 3d,145 (79-2-64 55.17%),109 (0.75),←,
24,"Patfull, Joel",25y 167d,86 (40-3-43 48.26%),20 (0.23),←,
31,"Polkinghorne, James",21y 122d,31 (16-1-14 53.23%),16 (0.52),←,
6,"Power, Luke",30y 135d,249 (145-3-101 58.84%),202 (0.81),←,
29,"Raines, Andrew",24y 76d,64 (22-1-41 35.16%),1 (0.02),8 (4-0-4 50.00%),
30,"Redden, Jack",19y 165d,19 (10-1-8 55.26%),6 (0.32),←,
10,"Rich, Daniel",19y 350d,33 (18-1-14 56.06%),16 (0.48),←,
35,"Rischitelli, Michael",24y 135d,98 (46-3-49 48.47%),43 (0.44),←,
38,"Rockliff, Tom",20y 90d,7 (2-0-5 28.57%),2 (0.29),←,
11,"Sherman, Justin",23y 117d,104 (46-3-55 45.67%),84 (0.81),←,
14,"Staker, Brent",26y,119 (68-1-50 57.56%),87 (0.73),9 (4-0-5 44.44%),3 (0.33)
32,"Stiller, Cheynee",24y 20d,71 (31-3-37 45.77%),18 (0.25),←,
Totals,Totals,24y 177d,2111 (1089-40-982 51.59%),1964 (0.93),,
C,"Voss, Michael",34y 320d,33 (18-1-14 56.06%),,←,
