Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
1,"Bailey, Max",22y 310d,6 (4-0-2 66.67%),,←,
10,"Bateman, Chance",28y 69d,139 (67-0-72 48.20%),52 (0.37),←,
14,"Birchall, Grant",21y 213d,84 (47-0-37 55.95%),7 (0.08),←,
30,"Brown, Campbell",26y 1d,142 (67-0-75 47.18%),57 (0.40),←,
16,"Dowler, Beau",21y 256d,16 (8-0-8 50.00%),11 (0.69),←,
27,"Gilham, Stephen",24y 361d,63 (41-0-22 65.08%),2 (0.03),62 (41-0-21 66.13%),2 (0.03)
15,"Hodge, Luke",25y 75d,151 (71-0-80 47.02%),101 (0.67),←,
32,"Kennedy, Josh",21y 70d,13 (5-0-8 38.46%),4 (0.31),←,
3,"Lewis, Jordan",23y 127d,102 (50-0-52 49.02%),36 (0.35),←,
21,"McGlynn, Ben",24y 23d,44 (23-0-21 52.27%),28 (0.64),←,
45,"Milne, Riley",19y 40d,2 (1-0-1 50.00%),,←,
5,"Mitchell, Sam",26y 321d,155 (75-0-80 48.39%),29 (0.19),←,
28,"Moss, Garry",21y 55d,10 (5-0-5 50.00%),9 (0.90),←,
29,"Murphy, Tom",23y 163d,49 (23-0-26 46.94%),3 (0.06),←,
17,"Muston, Beau",22y 181d,8 (3-0-5 37.50%),2 (0.25),←,
7,"Osborne, Michael",27y 31d,116 (53-0-63 45.69%),66 (0.57),←,
34,"Renouf, Brent",21y 118d,23 (13-0-10 56.52%),1 (0.04),←,
33,"Rioli, Cyril",20y 46d,44 (29-0-15 65.91%),45 (1.02),←,
40,"Savage, Shane",18y 236d,3 (1-0-2 33.33%),,←,
25,"Schoenmakers, Ryan",18y 294d,13 (4-0-9 30.77%),1 (0.08),←,
12,"Sewell, Brad",25y 208d,104 (50-0-54 48.08%),16 (0.15),←,
26,"Shiels, Liam",18y 122d,11 (4-0-7 36.36%),1 (0.09),←,
Totals,Totals,22y 300d,1298 (644-0-654 49.61%),471 (0.36),,
C,"Clarkson, Alastair",41y 124d,115 (57-0-58 49.57%),,←,
