Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",31y 107d,263 (149-0-114 56.65%),227 (0.86),140 (65-0-75 46.43%),107 (0.76)
21,"Black, Heath",28y 19d,178 (71-0-107 39.89%),76 (0.43),124 (49-0-75 39.52%),57 (0.46)
2,"Carr, Josh",27y 48d,161 (106-1-54 66.15%),86 (0.53),56 (29-0-27 51.79%),26 (0.46)
9,"Carr, Matthew",28y 169d,152 (64-1-87 42.43%),62 (0.41),124 (57-0-67 45.97%),60 (0.48)
10,"Cook, Troy",30y 308d,190 (89-0-101 46.84%),76 (0.40),147 (65-0-82 44.22%),65 (0.44)
15,"Crowley, Ryan",23y 103d,42 (23-0-19 54.76%),38 (0.90),←,
25,"Dodd, Steven",23y 361d,54 (29-0-25 53.70%),2 (0.04),←,
14,"Grover, Antoni",27y 97d,120 (55-0-65 45.83%),15 (0.13),←,
4,"Hasleby, Paul",26y 4d,157 (67-0-90 42.68%),96 (0.61),←,
43,"Hayden, Roger",26y 189d,70 (39-0-31 55.71%),5 (0.07),←,
11,"Headland, Des",26y 146d,141 (89-0-52 63.12%),143 (1.01),89 (49-0-40 55.06%),91 (1.02)
37,"Johnson, Michael",22y 239d,44 (26-0-18 59.09%),7 (0.16),←,
8,"McManus, Shaun",31y 127d,207 (83-0-124 40.10%),86 (0.42),←,
16,"Mundy, David",21y 331d,54 (30-0-24 55.56%),7 (0.13),←,
29,"Pavlich, Matthew",25y 167d,165 (74-0-91 44.85%),277 (1.68),←,
7,"Peake, Brett",23y 346d,35 (21-0-14 60.00%),18 (0.51),←,
31,"Sandilands, Aaron",24y 192d,90 (52-0-38 57.78%),26 (0.29),←,
6,"Solomon, Dean",27y 158d,169 (96-1-72 57.10%),63 (0.37),11 (4-0-7 36.36%),7 (0.64)
17,"Tarrant, Chris",26y 271d,173 (80-0-93 46.24%),323 (1.87),12 (5-0-7 41.67%),24 (2.00)
22,"Thornton, Scott",24y 278d,46 (24-0-22 52.17%),1 (0.02),←,
19,"Walker, James",28y 152d,150 (61-0-89 40.67%),16 (0.11),←,
34,"Warnock, Robert",20y 148d,4 (1-0-3 25.00%),3 (0.75),←,
Totals,Totals,26y 80d,2665 (1329-3-1333 49.87%),1653 (0.62),,
C,"Connolly, Chris",44y 83d,127 (67-0-60 52.76%),,126 (66-0-60 52.38%),
