Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",23y 249d,44 (29-0-15 65.91%),30 (0.68),←,
8,"Anderson, Dean",24y 324d,77 (55-0-22 71.43%),73 (0.95),←,
7,"Ayres, Gary",31y 266d,251 (184-1-66 73.51%),69 (0.27),←,
27,"Berry, Domenic",21y 7d,1 (0-0-1 0.00%),,←,
4,"Collins, Andrew",27y 56d,114 (84-0-30 73.68%),30 (0.26),←,
3,"Condon, Anthony",24y 197d,72 (52-0-20 72.22%),29 (0.40),←,
14,"Dear, Greg",29y 64d,119 (91-0-28 76.47%),18 (0.15),←,
19,"Dunstall, Jason",27y 311d,158 (123-0-35 77.85%),733 (4.64),←,
16,"Gowers, Andrew",23y 70d,35 (26-0-9 74.29%),18 (0.51),←,
11,"Jarman, Darren",25y 144d,37 (25-0-12 67.57%),57 (1.54),←,
1,"Jencke, Ray",26y 87d,107 (77-0-30 71.96%),23 (0.21),←,
24,"Langford, Chris",29y 170d,207 (156-1-50 75.60%),31 (0.15),←,
20,"Maginness, Scott",25y 323d,75 (55-0-20 73.33%),4 (0.05),←,
28,"McDonald, Alex",22y 128d,13 (8-0-5 61.54%),7 (0.54),←,
2,"Mew, Chris",31y 44d,222 (161-1-60 72.75%),20 (0.09),←,
35,"Morrissey, James",27y 260d,96 (72-0-24 75.00%),91 (0.95),←,
43,"Murton, Phillip",18y 265d,1 (0-0-1 0.00%),,←,
44,"Platten, John",29y 95d,150 (112-0-38 74.67%),156 (1.04),←,
18,"Pritchard, Darrin",26y 91d,116 (86-0-30 74.14%),64 (0.55),←,
25,"Taylor, Jason",23y 271d,20 (8-0-12 40.00%),9 (0.45),13 (7-0-6 53.85%),5 (0.38)
Totals,Totals,25y 354d,1915 (1404-3-508 73.32%),1462 (0.76),,
C,"Joyce, Alan",49y 243d,62 (47-0-15 75.81%),,←,
