Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",10,8,4,14,1,1.0,4.0,,1.0,5.0,1.0,2.0,1.0,1.0,,7.0,7.0,4.0,2.0,,,1.0,100.0
2,"Colbert, Leigh",10,7,7,17,,,1.0,4.0,6.0,2.0,3.0,1.0,,,,6.0,10.0,,,3.0,2.0,,90.0
24,"Firrito, Michael",6,2,4,10,1,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,3.0,7.0,,,3.0,,,48.0
6,"Grant, Shannon",10,4,6,16,1,1.0,,,1.0,5.0,4.0,,,,,8.0,8.0,1.0,2.0,1.0,,2.0,89.0
39,"Harding, Leigh",8,4,1,9,3,1.0,,,,2.0,,2.0,,1.0,,4.0,5.0,2.0,2.0,,,,95.0
4,"Harris, Daniel",10,7,15,25,,,,5.0,,5.0,9.0,1.0,,1.0,3.0,12.0,12.0,1.0,,4.0,,2.0,81.0
29,"Harvey, Brent",17,5,6,23,1,,,4.0,1.0,4.0,4.0,3.0,1.0,,,7.0,17.0,,1.0,,2.0,1.0,97.0
34,"King, David",12,5,2,14,2,,,1.0,3.0,3.0,1.0,3.0,,,,4.0,8.0,,2.0,,,1.0,84.0
35,"Makepeace, Troy",15,4,8,23,,,,3.0,3.0,2.0,3.0,,,,1.0,8.0,14.0,1.0,,4.0,1.0,1.0,100.0
5,"McKernan, Corey",6,5,,6,2,1.0,14.0,,,2.0,1.0,2.0,,,,3.0,3.0,3.0,3.0,,,,57.0
19,"Motlop, Daniel",6,5,7,13,2,1.0,,,,,,5.0,,2.0,,8.0,5.0,4.0,4.0,1.0,1.0,1.0,62.0
20,"Petrie, Drew",6,3,6,12,,1.0,,1.0,2.0,1.0,1.0,2.0,,1.0,,8.0,4.0,,2.0,6.0,,,96.0
17,"Porter, Mark",4,6,4,8,,1.0,12.0,,1.0,1.0,,1.0,,1.0,,2.0,6.0,,1.0,5.0,,,51.0
3,"Rawlings, Brady",7,1,8,15,,,,1.0,1.0,2.0,5.0,,,,,8.0,8.0,,,3.0,,1.0,100.0
26,"Rocca, Saverio",11,9,2,13,8,2.0,3.0,1.0,,3.0,1.0,1.0,,1.0,2.0,4.0,8.0,3.0,7.0,,,1.0,100.0
32,"Sansbury, Eddie",8,4,1,9,,,,1.0,2.0,1.0,,,1.0,,,2.0,8.0,,1.0,4.0,,1.0,100.0
7,"Simpson, Adam",13,2,7,20,,,1.0,2.0,2.0,1.0,7.0,3.0,,2.0,,7.0,11.0,,,1.0,,,83.0
10,"Stevens, Anthony",14,1,4,18,1,,,2.0,1.0,4.0,1.0,1.0,1.0,,,8.0,11.0,,,,,,77.0
12,"Stevens, Michael",8,5,3,11,1,,,2.0,,3.0,2.0,3.0,,2.0,,4.0,7.0,,1.0,5.0,,,92.0
1,"Watson, Ashley",3,1,1,4,1,,,,,1.0,,2.0,,,,1.0,3.0,,,1.0,,,23.0
36,"Watt, Shannon",6,3,2,8,,,,1.0,2.0,,1.0,1.0,2.0,1.0,,4.0,4.0,,,1.0,,,100.0
8,"Wells, Daniel",10,3,6,16,,,1.0,,,6.0,2.0,,1.0,,,5.0,11.0,,,2.0,3.0,2.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,94,104,304,24,10.0,37.0,29.0,28.0,54.0,46.0,34.0,8.0,14.0,6.0,123.0,177.0,19.0,28.0,44.0,9.0,14.0,
Opposition,Opposition,154,62,106,260,12,8.0,31.0,39.0,29.0,43.0,30.0,29.0,14.0,8.0,,108.0,149.0,13.0,8.0,37.0,9.0,5.0,
