Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",20y 85d,32 (13-0-19 40.63%),25 (0.78),←,
21,"Bell, Daniel",22y 126d,45 (20-1-24 45.56%),1 (0.02),←,
43,"Bode, Jace",19y 337d,2 (1-0-1 50.00%),,←,
25,"Brown, Nathan",31y 3d,144 (65-0-79 45.14%),35 (0.24),←,
41,"Carroll, Nathan",26y 301d,60 (22-1-37 37.50%),1 (0.02),←,
36,"Davey, Aaron",24y 68d,82 (42-1-39 51.83%),119 (1.45),←,
14,"Dunn, Lynden",20y 95d,21 (10-0-11 47.62%),22 (1.05),←,
35,"Ferguson, Ryan",25y 322d,45 (17-0-28 37.78%),4 (0.09),←,
18,"Green, Brad",26y 157d,164 (80-1-83 49.09%),205 (1.25),←,
4,"Holland, Ben",30y 99d,189 (96-1-92 51.06%),175 (0.93),64 (34-1-29 53.91%),51 (0.80)
40,"Jamar, Mark",24y 8d,50 (22-1-27 45.00%),17 (0.34),←,
16,"Johnstone, Travis",27y 31d,158 (77-1-80 49.05%),110 (0.70),←,
2,"Jones, Nathan",19y 209d,27 (7-1-19 27.78%),11 (0.41),←,
23,"McDonald, James",30y 316d,197 (91-1-105 46.45%),48 (0.24),←,
5,"McLean, Brock",21y 159d,59 (30-1-28 51.69%),29 (0.49),←,
9,"Neitz, David",32y 207d,300 (140-0-160 46.67%),626 (2.09),←,
29,"Newton, Michael",20y 112d,8 (2-0-6 25.00%),11 (1.38),←,
33,"Pickett, Byron",30y 6d,202 (129-1-72 64.11%),175 (0.87),27 (14-1-12 53.70%),14 (0.52)
24,"Robertson, Russell",28y 266d,203 (100-1-102 49.51%),370 (1.82),←,
12,"Sylvia, Colin",21y 282d,51 (23-1-27 46.08%),31 (0.61),←,
31,"Wheatley, Paul",26y 127d,113 (57-0-56 50.44%),31 (0.27),←,
34,"White, Jeff",30y 179d,251 (119-1-131 47.61%),105 (0.42),219 (106-1-112 48.63%),87 (0.40)
Totals,Totals,25y 175d,2403 (1163-14-1226 48.40%),2151 (0.90),,
C,"Riley, Mark",43y 311d,7 (2-0-5 28.57%),,←,
