Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Ball, Luke",15,6,5,20,3,,,8.0,2.0,3.0,5.0,,1.0,,1.0,8.0,10.0,,,3.0,,,66.0
17,"Beams, Dayne",12,3,6,18,2,2.0,,1.0,1.0,4.0,,1.0,1.0,,,4.0,14.0,,1.0,,1.0,,78.0
16,"Brown, Nathan",4,1,3,7,,,,3.0,1.0,,,2.0,,1.0,,3.0,4.0,1.0,,7.0,,,92.0
32,"Cloke, Travis",15,12,4,19,2,2.0,,2.0,,9.0,,1.0,,1.0,,4.0,15.0,1.0,2.0,3.0,,2.0,96.0
1,"Davis, Leon",5,,5,10,,,,4.0,,3.0,1.0,4.0,,3.0,,6.0,4.0,,,2.0,,1.0,85.0
31,"Dawes, Chris",12,10,5,17,3,4.0,,3.0,,1.0,,5.0,,1.0,,9.0,8.0,4.0,6.0,1.0,,1.0,89.0
4,"Didak, Alan",11,2,10,21,2,,,4.0,,3.0,3.0,2.0,,,,7.0,13.0,,,3.0,,2.0,84.0
25,"Fraser, Josh",4,1,2,6,,,12.0,2.0,,2.0,2.0,1.0,1.0,,,4.0,2.0,,1.0,,,1.0,46.0
26,"Johnson, Ben",11,5,11,22,,,,2.0,4.0,6.0,1.0,2.0,1.0,2.0,,2.0,20.0,,,1.0,2.0,3.0,76.0
18,"Jolly, Darren",4,1,3,7,1,,28.0,,,,1.0,1.0,,,,2.0,4.0,,1.0,2.0,,,73.0
8,"Lumumba, Heritier",5,1,8,13,1,,,1.0,1.0,1.0,,1.0,,,,6.0,6.0,,,2.0,1.0,1.0,100.0
30,"Macaffer, Brent",7,,7,14,,,,8.0,4.0,1.0,2.0,,1.0,,,8.0,6.0,,,,,,80.0
5,"Maxwell, Nick",8,3,9,17,,,,5.0,2.0,3.0,1.0,,,,,5.0,11.0,,,4.0,1.0,,90.0
7,"Medhurst, Paul",7,5,,7,3,1.0,,5.0,,1.0,,2.0,2.0,2.0,,2.0,5.0,,2.0,1.0,,,86.0
10,"Pendlebury, Scott",11,4,18,29,1,,,7.0,1.0,1.0,5.0,3.0,,,,15.0,14.0,,1.0,,1.0,1.0,71.0
20,"Reid, Ben",5,2,3,8,,,1.0,4.0,2.0,1.0,,3.0,,1.0,,2.0,6.0,,,7.0,,,97.0
39,"Shaw, Heath",9,1,10,19,,,,1.0,5.0,,2.0,1.0,,1.0,,9.0,7.0,,,2.0,2.0,,95.0
22,"Sidebottom, Steele",10,4,9,19,2,1.0,,2.0,1.0,4.0,1.0,1.0,,,,7.0,13.0,,1.0,3.0,4.0,1.0,71.0
36,"Swan, Dane",21,6,10,31,1,,,8.0,2.0,6.0,7.0,3.0,1.0,,2.0,8.0,21.0,,,1.0,,1.0,78.0
13,"Thomas, Dale",14,2,9,23,1,,1.0,5.0,3.0,8.0,3.0,1.0,,,,10.0,12.0,,,1.0,1.0,1.0,80.0
34,"Toovey, Alan",8,4,9,17,,,,6.0,,3.0,1.0,4.0,,1.0,,6.0,11.0,,,4.0,,1.0,94.0
21,"Wellingham, Sharrod",11,4,12,23,2,,,7.0,3.0,3.0,5.0,,1.0,,,9.0,13.0,,1.0,,3.0,1.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,77,158,367,24,11.0,42.0,88.0,32.0,63.0,40.0,38.0,9.0,13.0,3.0,136.0,219.0,6.0,16.0,47.0,16.0,17.0,
Opposition,Opposition,190,87,231,421,16,6.0,43.0,59.0,37.0,48.0,41.0,44.0,13.0,9.0,3.0,149.0,269.0,7.0,10.0,55.0,10.0,12.0,
