Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
5,"Collins, Andrew",29y 341d,169 (118-0-51 69.82%),33 (0.20),←,
3,"Condon, Anthony",27y 116d,122 (85-0-37 69.67%),40 (0.33),←,
26,"Cooper, Paul",26y 360d,65 (42-0-23 64.62%),8 (0.12),←,
9,"Crawford, Shane",20y 204d,43 (26-0-17 60.47%),38 (0.88),←,
4,"Crow, Scott",21y 104d,11 (6-0-5 54.55%),2 (0.18),←,
19,"Dunstall, Jason",30y 230d,209 (156-0-53 74.64%),1017 (4.87),←,
34,"Graham, Mark",22y 19d,22 (14-0-8 63.64%),3 (0.14),←,
2,"Holland, Nick",20y 246d,3 (1-0-2 33.33%),2 (0.67),←,
17,"Hudson, Paul",24y 255d,97 (65-0-32 67.01%),203 (2.09),←,
11,"Jarman, Darren",28y 63d,90 (59-0-31 65.56%),111 (1.23),←,
1,"Jencke, Ray",29y 7d,153 (105-0-48 68.63%),27 (0.18),←,
12,"Lawrence, Stephen",25y 344d,102 (67-0-35 65.69%),22 (0.22),←,
20,"Maginness, Scott",28y 242d,112 (78-0-34 69.64%),7 (0.06),←,
7,"McCabe, Luke",18y 234d,1 (1-0-0 100.00%),1 (1.00),←,
28,"McDonald, Alex",25y 47d,34 (21-0-13 61.76%),21 (0.62),←,
8,"Minton-Connell, Simon",25y 340d,66 (14-0-52 21.21%),221 (3.35),1 (1-0-0 100.00%),2 (2.00)
44,"Platten, John",32y 15d,201 (143-0-58 71.14%),198 (0.99),←,
18,"Pritchard, Darrin",29y 11d,168 (119-0-49 70.83%),90 (0.54),←,
10,"Robran, Jonathon",22y 162d,1 (1-0-0 100.00%),,←,
29,"Tallis, Rayden",19y 296d,19 (11-0-8 57.89%),5 (0.26),←,
25,"Taylor, Jason",26y 190d,57 (32-0-25 56.14%),28 (0.49),50 (31-0-19 62.00%),24 (0.48)
Totals,Totals,25y 182d,1745 (1164-0-581 66.70%),2077 (1.19),,
C,"Knights, Peter",43y 2d,83 (30-0-53 36.14%),,24 (14-0-10 58.33%),
