West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",6,3,1,7,,,,1.0,2.0,,,1.0,1.0,1.0,,4.0,4.0,1.0,,4.0,,,84.0
28,"Cole, Tom",8,1,4,12,,,,10.0,3.0,2.0,,1.0,5.0,,,6.0,7.0,,,2.0,,,87.0
15,"Cripps, Jamie",7,5,8,15,,1.0,,4.0,,2.0,2.0,,,,,4.0,11.0,,1.0,,,1.0,86.0
27,"Darling, Jack",13,7,5,18,3,1.0,,3.0,1.0,3.0,1.0,3.0,3.0,1.0,,11.0,8.0,3.0,3.0,3.0,,,93.0
14,"Duggan, Liam",12,6,6,18,,,,,3.0,1.0,1.0,1.0,,,,5.0,14.0,,,3.0,,1.0,88.0
3,"Gaff, Andrew",20,8,12,32,,,,3.0,2.0,5.0,6.0,2.0,,,,8.0,22.0,,1.0,,,2.0,88.0
25,"Hurn, Shannon",24,11,7,31,,,,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,8.0,22.0,1.0,,4.0,,1.0,90.0
23,"Jetta, Lewis",9,5,3,12,,,,,1.0,1.0,,2.0,,1.0,,2.0,10.0,1.0,,1.0,,,66.0
17,"Kennedy, Josh",5,4,2,7,3,1.0,,,,,,3.0,,3.0,,3.0,5.0,,4.0,2.0,,,80.0
2,"LeCras, Mark",15,2,1,16,1,2.0,,4.0,,7.0,1.0,,3.0,,,8.0,7.0,,,1.0,,,89.0
29,"Lycett, Scott",6,4,12,18,,,20.0,3.0,,2.0,4.0,2.0,2.0,1.0,,10.0,8.0,,,4.0,,1.0,64.0
7,"Masten, Chris",10,7,7,17,,,,5.0,2.0,3.0,1.0,2.0,2.0,1.0,,4.0,13.0,,,,,1.0,86.0
20,"McGovern, Jeremy",14,10,5,19,,,,,2.0,3.0,1.0,4.0,,2.0,,9.0,10.0,4.0,,5.0,,,85.0
9,"Naitanui, Nic",4,1,4,8,,1.0,32.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,,5.0,3.0,,,6.0,,,61.0
21,"Petruccelle, Jack",1,1,3,4,,,,1.0,,3.0,,3.0,,1.0,,3.0,1.0,,,,2.0,,65.0
8,"Redden, Jack",16,6,18,34,1,1.0,,4.0,2.0,4.0,6.0,3.0,2.0,1.0,,16.0,18.0,1.0,1.0,2.0,,2.0,88.0
44,"Rioli, Willie",6,3,3,9,,2.0,,2.0,,2.0,,1.0,,1.0,,3.0,6.0,,,,,1.0,69.0
4,"Sheed, Dom",16,2,7,23,1,,,3.0,2.0,4.0,6.0,8.0,,2.0,,9.0,14.0,,,,2.0,,88.0
5,"Sheppard, Brad",10,7,1,11,,,,,2.0,1.0,,2.0,,,,1.0,10.0,,,2.0,,,91.0
13,"Shuey, Luke",13,4,14,27,1,,,6.0,1.0,4.0,8.0,2.0,2.0,,2.0,14.0,13.0,,,1.0,3.0,,88.0
45,"Waterman, Jake",8,5,6,14,2,1.0,,4.0,,3.0,,1.0,,1.0,,4.0,10.0,,1.0,1.0,,,72.0
6,"Yeo, Elliot",12,3,7,19,1,,,7.0,3.0,2.0,5.0,2.0,,1.0,,9.0,10.0,,,3.0,,1.0,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,105,136,371,13,11.0,52.0,63.0,30.0,55.0,44.0,48.0,22.0,20.0,3.0,146.0,226.0,11.0,11.0,44.0,7.0,11.0,
Opposition,Opposition,189,92,167,356,12,9.0,35.0,67.0,37.0,45.0,31.0,55.0,20.0,22.0,3.0,136.0,235.0,13.0,14.0,61.0,4.0,9.0,
