Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 54d,64 (37-0-27 57.81%),96 (1.50),←,
21,"Barlow, Michael",24y 265d,45 (25-0-20 55.56%),27 (0.60),←,
26,"Bradley, Kepler",26y 300d,112 (41-1-70 37.05%),80 (0.71),63 (28-0-35 44.44%),66 (1.05)
15,"Crowley, Ryan",28y 187d,138 (70-0-68 50.72%),98 (0.71),←,
3,"Dawson, Zac",26y 199d,94 (57-3-34 62.23%),6 (0.06),17 (11-0-6 64.71%),2 (0.12)
40,"de Boer, Matt",22y 182d,75 (38-0-37 50.67%),29 (0.39),←,
41,"Duffield, Paul",27y 216d,110 (52-0-58 47.27%),23 (0.21),←,
7,"Fyfe, Nat",20y 356d,49 (28-0-21 57.14%),35 (0.71),←,
32,"Hill, Stephen",22y 130d,88 (44-0-44 50.00%),53 (0.60),←,
5,"Ibbotson, Garrick",24y 177d,101 (44-0-57 43.56%),19 (0.19),←,
37,"Johnson, Michael",27y 324d,148 (75-0-73 50.68%),54 (0.36),←,
23,"Mayne, Chris",23y 311d,80 (41-0-39 51.25%),97 (1.21),←,
9,"McPhee, Adam",29y 338d,222 (99-1-122 44.82%),112 (0.50),80 (40-0-40 50.00%),29 (0.36)
16,"Mundy, David",27y 50d,163 (81-0-82 49.69%),64 (0.39),←,
13,"Mzungu, Tendai",26y 193d,37 (19-0-18 51.35%),24 (0.65),←,
29,"Pavlich, Matthew",30y 252d,278 (126-0-152 45.32%),557 (2.00),←,
46,"Pearce, Clancee",21y 321d,49 (23-0-26 46.94%),29 (0.59),←,
31,"Sandilands, Aaron",29y 277d,182 (93-0-89 51.10%),72 (0.40),←,
36,"Silvagni, Alex",24y 345d,28 (14-0-14 50.00%),5 (0.18),←,
34,"Spurr, Lee",25y 43d,12 (10-0-2 83.33%),,←,
8,"Suban, Nick",22y 122d,61 (26-0-35 42.62%),17 (0.28),←,
38,"Walters, Michael",21y 245d,20 (12-0-8 60.00%),33 (1.65),←,
Totals,Totals,25y 189d,2156 (1055-5-1096 48.93%),1530 (0.71),,
C,"Lyon, Ross",45y 305d,144 (91-4-49 64.58%),,23 (15-0-8 65.22%),
