North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",26y 192d,177 (91-0-86 51.41%),43 (0.24),←,
50,"Brown, Ben",26y 124d,100 (54-0-46 54.00%),217 (2.17),←,
10,"Cunnington, Ben",27y 267d,188 (98-0-90 52.13%),78 (0.41),←,
9,"Davies-Uniacke, Luke",19y 289d,8 (2-0-6 25.00%),2 (0.25),←,
14,"Dumont, Trent",23y 267d,62 (23-0-39 37.10%),20 (0.32),←,
22,"Goldstein, Todd",30y 266d,213 (109-1-103 51.41%),115 (0.54),←,
43,"Hall, Aaron",28y 135d,104 (33-1-70 32.21%),76 (0.73),1 (0-0-1 0.00%),
4,"Higgins, Shaun",31y 20d,204 (97-1-106 47.79%),211 (1.03),75 (39-0-36 52.00%),83 (1.11)
34,"Macmillan, Jamie",27y 182d,140 (73-0-67 52.14%),45 (0.32),←,
11,"McDonald, Luke",24y 43d,97 (51-0-46 52.58%),15 (0.15),←,
23,"McKay, Ben",21y 90d,2 (1-0-1 50.00%),,←,
17,"Pittard, Jasper",27y 357d,127 (66-0-61 51.97%),11 (0.09),1 (0-0-1 0.00%),
13,"Polec, Jared",26y 163d,107 (59-0-48 55.14%),55 (0.51),1 (0-0-1 0.00%),
30,"Scott, Bailey",18y 258d,1 (0-0-1 0.00%),2 (2.00),←,
12,"Simpkin, Jy",21y 19d,36 (15-0-21 41.67%),21 (0.58),←,
25,"Tarrant, Robbie",29y 333d,127 (62-0-65 48.82%),43 (0.34),←,
28,"Turner, Kayne",23y 83d,59 (31-0-28 52.54%),42 (0.71),←,
21,"Tyson, Dom",25y 289d,108 (40-0-68 37.04%),44 (0.41),1 (0-0-1 0.00%),
33,"Vickers-Willis, Ed",22y 361d,15 (8-0-7 53.33%),,←,
2,"Williams, Marley",25y 245d,104 (52-0-52 50.00%),10 (0.10),36 (16-0-20 44.44%),4 (0.11)
32,"Wood, Mason",25y 192d,40 (20-0-20 50.00%),52 (1.30),←,
7,"Ziebell, Jack",28y 24d,189 (92-0-97 48.68%),139 (0.74),←,
Totals,Totals,25y 207d,2208 (1077-3-1128 48.78%),1241 (0.56),,
C,"Scott, Brad",42y 325d,202 (103-0-99 50.99%),,←,
