Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",25y 182d,114 (65-3-46 58.33%),97 (0.85),←,
21,"Christian, Michael",28y 217d,101 (54-2-45 54.46%),21 (0.21),←,
35,"Daicos, Peter",31y 187d,246 (145-4-97 59.76%),539 (2.19),←,
2,"Francis, Tony",23y 359d,59 (38-2-19 66.10%),41 (0.69),←,
47,"Fraser, Mark",22y 50d,15 (11-0-4 73.33%),9 (0.60),←,
3,"Gayfer, Michael",27y 221d,135 (83-1-51 61.85%),1 (0.01),←,
15,"Lehmann, Troy",21y 29d,28 (20-0-8 71.43%),23 (0.82),←,
34,"McGuane, Mick",25y 87d,94 (59-2-33 63.83%),60 (0.64),←,
6,"Mitchell, Barry",27y 109d,171 (71-2-98 42.11%),214 (1.25),1 (1-0-0 100.00%),
1,"Monkhorst, Damian",23y 217d,77 (51-2-24 67.53%),12 (0.16),←,
4,"Pert, Gary",27y 302d,187 (94-0-93 50.27%),45 (0.24),24 (17-0-7 70.83%),3 (0.13)
13,"Richardson, Alan",27y 313d,58 (36-2-20 63.79%),10 (0.17),←,
16,"Richardson, Mark",20y 146d,12 (9-0-3 75.00%),23 (1.92),←,
36,"Rocca, Saverio",19y 126d,11 (9-0-2 81.82%),34 (3.09),←,
29,"Russell, Scott",22y 323d,72 (48-2-22 68.06%),49 (0.68),←,
22,"Shaw, Tony",32y 246d,282 (161-3-118 57.62%),151 (0.54),←,
27,"Starcevich, Craig",25y 314d,108 (66-3-39 62.50%),135 (1.25),←,
14,"Watson, Shane",19y 37d,12 (7-0-5 58.33%),20 (1.67),←,
10,"Williams, Paul",19y 357d,33 (21-0-12 63.64%),35 (1.06),←,
19,"Wright, Graham",24y 293d,96 (65-2-29 68.75%),81 (0.84),←,
Totals,Totals,24y 315d,1911 (1113-30-768 58.24%),1600 (0.84),,
C,"Matthews, Leigh",41y 25d,160 (95-3-62 60.31%),,←,
