Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",21,7.0,8.0,29,,1.0,,2.0,4.0,7.0,4.0,4.0,,2.0,1.0,6.0,23.0,,1.0,,4.0,3.0,83.0
14,"Birchall, Grant",10,4.0,13.0,23,,,,3.0,2.0,1.0,4.0,1.0,2.0,1.0,,8.0,15.0,,,,,,90.0
20,"Boyle, Tim",9,7.0,3.0,12,2.0,2.0,,2.0,,2.0,,1.0,,,,5.0,7.0,1.0,4.0,,,2.0,92.0
39,"Campbell, Robert",4,4.0,8.0,12,2.0,,7.0,1.0,,1.0,2.0,,1.0,,,5.0,7.0,2.0,1.0,,1.0,2.0,96.0
25,"Clarke, Tim",7,6.0,7.0,14,,1.0,,,,1.0,1.0,3.0,,1.0,,3.0,11.0,,1.0,,,1.0,65.0
24,"Croad, Trent",1,,,1,,,,1.0,,,,,,,,,,,,1.0,,,4.0
31,"Dew, Stuart",15,8.0,10.0,25,2.0,,,3.0,,11.0,3.0,2.0,,,,5.0,20.0,,,4.0,,2.0,84.0
8,"Ellis, Xavier",7,6.0,9.0,16,,,,4.0,1.0,2.0,1.0,2.0,1.0,2.0,,2.0,14.0,,1.0,1.0,,,68.0
23,"Franklin, Lance",13,9.0,3.0,16,6.0,3.0,,,,,1.0,4.0,2.0,2.0,2.0,11.0,5.0,5.0,9.0,1.0,,,89.0
27,"Gilham, Stephen",7,5.0,5.0,12,,,,1.0,3.0,,,1.0,2.0,1.0,,3.0,9.0,,,9.0,,,96.0
18,"Guerra, Brent",11,6.0,10.0,21,,,,1.0,2.0,3.0,,,1.0,,,3.0,18.0,,,3.0,2.0,1.0,77.0
4,"Ladson, Rick",10,7.0,10.0,20,,1.0,,4.0,4.0,1.0,,1.0,1.0,1.0,,5.0,16.0,1.0,1.0,2.0,4.0,,88.0
5,"Mitchell, Sam",15,4.0,19.0,34,,,1.0,5.0,4.0,4.0,2.0,5.0,2.0,1.0,3.0,12.0,22.0,,,1.0,6.0,,95.0
29,"Murphy, Tom",3,2.0,7.0,10,,,,2.0,3.0,1.0,,1.0,,1.0,,4.0,6.0,,,9.0,,,91.0
7,"Osborne, Michael",15,7.0,10.0,25,3.0,1.0,,2.0,1.0,2.0,2.0,3.0,2.0,2.0,,8.0,17.0,,,2.0,,1.0,92.0
33,"Rioli, Cyril",12,4.0,2.0,14,1.0,1.0,,3.0,,5.0,2.0,3.0,1.0,2.0,,7.0,8.0,,,2.0,,,93.0
2,"Roughead, Jarryd",8,7.0,5.0,13,3.0,3.0,2.0,3.0,,1.0,1.0,3.0,,2.0,,7.0,7.0,3.0,4.0,1.0,,1.0,88.0
12,"Sewell, Brad",8,4.0,14.0,22,,,,5.0,1.0,3.0,4.0,1.0,1.0,,,8.0,14.0,,,2.0,,,90.0
44,"Stokes, Cameron",6,2.0,4.0,10,2.0,1.0,,3.0,,,4.0,,1.0,,,4.0,6.0,,1.0,1.0,,1.0,80.0
13,"Taylor, Simon",3,1.0,6.0,9,1.0,,23.0,3.0,1.0,2.0,1.0,3.0,,3.0,,5.0,4.0,1.0,,1.0,,,88.0
22,"Tuck, Travis",9,5.0,4.0,13,,,,2.0,4.0,2.0,2.0,1.0,2.0,1.0,,3.0,10.0,,,2.0,,2.0,73.0
11,"Young, Clinton",19,15.0,3.0,22,1.0,2.0,,5.0,5.0,4.0,1.0,1.0,1.0,,,2.0,21.0,,1.0,1.0,,1.0,79.0
Totals,Totals,213,120.0,160.0,373,23.0,16.0,33.0,55.0,35.0,53.0,35.0,40.0,20.0,22.0,6.0,116.0,260.0,13.0,24.0,43.0,17.0,17.0,
Opposition,Opposition,170,87.0,150.0,320,6.0,14.0,41.0,37.0,28.0,46.0,34.0,40.0,22.0,20.0,,107.0,219.0,8.0,13.0,41.0,10.0,5.0,
