Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Barnard, Paul",29y 135d,129 (90-0-39 69.77%),66 (0.51),118 (87-0-31 73.73%),62 (0.53)
32,"Blumfield, Justin",24y 216d,120 (83-0-37 69.17%),84 (0.70),←,
23,"Bolton, Mark",23y 86d,27 (18-0-9 66.67%),9 (0.33),←,
33,"Caracella, Blake",25y 105d,115 (81-0-34 70.43%),137 (1.19),←,
31,"Fletcher, Dustin",27y 52d,184 (129-3-52 70.92%),59 (0.32),←,
15,"Forster-Knight, Robert",20y 83d,22 (14-0-8 63.64%),,←,
26,"Heffernan, Chris",23y 150d,87 (63-0-24 72.41%),36 (0.41),←,
34,"Hille, David",21y 26d,18 (13-0-5 72.22%),8 (0.44),←,
21,"Jacobs, Danny",22y 3d,46 (35-0-11 76.09%),15 (0.33),←,
14,"Johnson, Jason",24y 154d,77 (60-0-17 77.92%),46 (0.60),←,
1,"Johnson, Mark",24y 36d,75 (62-0-13 82.67%),19 (0.25),←,
25,"Lucas, Scott",24y 180d,125 (84-0-41 67.20%),196 (1.57),←,
12,"McAlister, Daniel",23y 310d,6 (5-0-1 83.33%),,←,
10,"McVeigh, Mark",21y 153d,46 (33-0-13 71.74%),27 (0.59),←,
2,"Mercuri, Mark",28y 127d,182 (123-3-56 68.41%),232 (1.27),←,
29,"Moorcroft, Gary",26y 73d,85 (61-0-24 71.76%),91 (1.07),←,
11,"Peverill, Damien",22y 351d,19 (14-0-5 73.68%),7 (0.37),←,
9,"Ramanauskas, Adam",21y 221d,64 (51-0-13 79.69%),36 (0.56),←,
43,"Rioli, Dean",24y 39d,45 (36-0-9 80.00%),62 (1.38),←,
4,"Salmon, Paul",37y 159d,315 (169-4-142 54.29%),555 (1.76),215 (127-2-86 59.53%),514 (2.39)
6,"Wellman, Sean",27y 281d,169 (104-2-63 62.13%),30 (0.18),135 (91-1-43 67.78%),21 (0.16)
41,"Welsh, Andrew",19y 137d,7 (5-0-2 71.43%),,←,
Totals,Totals,24y 239d,1963 (1333-12-618 67.91%),1715 (0.87),,
C,"Sheedy, Kevin",54y 186d,510 (333-5-172 65.78%),,←,
