St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",6,1,5,11,,,,1.0,,2.0,2.0,1.0,,1.0,,5.0,7.0,,,2.0,,,89.0
14,"Ball, Luke",16,7,6,22,,1.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,,,8.0,14.0,,,2.0,,1.0,79.0
27,"Blake, Jason",7,7,5,12,1,,7.0,,1.0,5.0,2.0,,1.0,,,4.0,8.0,,1.0,1.0,,,49.0
3,"Burke, Nathan",12,6,2,14,1,2.0,,3.0,,3.0,3.0,1.0,2.0,,,6.0,8.0,2.0,3.0,2.0,,3.0,90.0
20,"Clarke, Xavier",10,6,5,15,3,1.0,,2.0,,3.0,,4.0,,1.0,,6.0,9.0,2.0,2.0,,,,100.0
26,"Dal Santo, Nick",16,10,11,27,1,,1.0,6.0,2.0,3.0,1.0,2.0,1.0,,,5.0,22.0,1.0,,2.0,3.0,2.0,100.0
22,"Fisher, Leigh",5,3,3,8,,,,,,2.0,,1.0,,,,3.0,5.0,,,1.0,,,100.0
9,"Gehrig, Fraser",12,10,4,16,4,2.0,,,,3.0,,,1.0,,3.0,4.0,12.0,3.0,5.0,2.0,2.0,1.0,94.0
18,"Goddard, Brendon",9,5,2,11,3,,,,2.0,3.0,,1.0,,,,3.0,8.0,,2.0,,2.0,,60.0
2,"Hamill, Aaron",8,3,5,13,,1.0,4.0,4.0,2.0,4.0,1.0,7.0,,5.0,1.0,6.0,6.0,1.0,,2.0,2.0,2.0,98.0
35,"Harvey, Robert",14,3,8,22,,,,1.0,2.0,3.0,6.0,,1.0,,2.0,11.0,12.0,,,1.0,,2.0,100.0
7,"Hayes, Lenny",14,4,12,26,,,,2.0,2.0,5.0,1.0,1.0,1.0,1.0,,5.0,20.0,,,2.0,1.0,1.0,100.0
8,"Hudghton, Max",6,3,4,10,1,,,,1.0,1.0,,,1.0,,,4.0,6.0,2.0,2.0,8.0,,1.0,100.0
5,"Jones, Austinn",17,3,4,21,,,,,4.0,4.0,,3.0,,1.0,,2.0,17.0,,,1.0,6.0,,100.0
23,"Koschitzke, Justin",6,7,6,12,,,7.0,2.0,,3.0,,1.0,1.0,1.0,,4.0,9.0,1.0,,2.0,,,84.0
31,"Maguire, Matt",8,4,4,12,1,1.0,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,5.0,8.0,1.0,1.0,3.0,,,56.0
28,"Montagna, Leigh",4,1,2,6,1,,,,1.0,1.0,,1.0,,,,,5.0,,1.0,2.0,,,52.0
19,"Penny, Luke",8,5,4,12,,,,1.0,2.0,2.0,,1.0,,,,6.0,6.0,2.0,,3.0,,,100.0
17,"Powell, Stephen",3,3,8,11,,,,2.0,2.0,1.0,2.0,4.0,,2.0,,3.0,7.0,,1.0,1.0,1.0,1.0,66.0
12,"Riewoldt, Nick",9,7,2,11,4,1.0,,,,2.0,1.0,,,,,2.0,9.0,1.0,4.0,,1.0,,42.0
4,"Thompson, Andrew",1,,,1,,,,4.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,41.0
13,"Voss, Brett",6,4,5,11,,,,6.0,4.0,,,3.0,,1.0,,6.0,5.0,,1.0,5.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,102,107,304,20,10.0,20.0,39.0,28.0,56.0,26.0,34.0,13.0,15.0,6.0,99.0,203.0,16.0,23.0,42.0,18.0,14.0,
Opposition,Opposition,191,102,120,311,7,8.0,40.0,33.0,33.0,43.0,29.0,46.0,15.0,13.0,,111.0,206.0,10.0,10.0,40.0,7.0,4.0,
