0,1,2,3,4,5,6
←,"Round: 17 Venue: Perth Stadium Date: Sun, 15-Jul-2018 2:40 PM (4:40 PM) Attendance: 33190","Round: 17 Venue: Perth Stadium Date: Sun, 15-Jul-2018 2:40 PM (4:40 PM) Attendance: 33190","Round: 17 Venue: Perth Stadium Date: Sun, 15-Jul-2018 2:40 PM (4:40 PM) Attendance: 33190","Round: 17 Venue: Perth Stadium Date: Sun, 15-Jul-2018 2:40 PM (4:40 PM) Attendance: 33190","Round: 17 Venue: Perth Stadium Date: Sun, 15-Jul-2018 2:40 PM (4:40 PM) Attendance: 33190",→
←,Fremantle,1.0.6,1.7.13,5.10.40,8.11.59,→
←,Port Adelaide,2.3.15,2.3.15,4.6.30,7.8.50,→
←,Qrt margin,PA by 9,PA by 2,FR by 10,FR by 9,→
←,Qrt scores,PA 15-6,FR 7-0,FR 27-15,PA 20-19,→
←,Field umpires,"Andrew Mitchell (108), Alex Whetton (7), Justin Schmitt (358)","Andrew Mitchell (108), Alex Whetton (7), Justin Schmitt (358)","Andrew Mitchell (108), Alex Whetton (7), Justin Schmitt (358)","Andrew Mitchell (108), Alex Whetton (7), Justin Schmitt (358)",→
