St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",8,3,4,12,,,,5.0,1.0,1.0,3.0,2.0,,1.0,,6.0,6.0,,,6.0,,,
6,"Black, Heath",14,7,5,19,,,,2.0,2.0,4.0,1.0,2.0,1.0,1.0,,6.0,13.0,1.0,,1.0,2.0,,
11,"Callaghan, Craig",13,2,1,14,,,,4.0,2.0,2.0,,2.0,,,,4.0,7.0,,,,1.0,,
20,"Clarke, Xavier",10,6,2,12,1,1.0,,,,5.0,,4.0,,,,7.0,6.0,3.0,2.0,1.0,1.0,,
18,"Cripps, Jason",3,3,10,13,,,,1.0,2.0,2.0,3.0,1.0,1.0,,,5.0,8.0,,,1.0,4.0,,
26,"Dal Santo, Nick",7,3,,7,1,,,1.0,1.0,1.0,,2.0,,1.0,,3.0,4.0,,,4.0,,,
2,"Hamill, Aaron",9,7,8,17,2,2.0,,,,2.0,1.0,6.0,1.0,5.0,,8.0,9.0,1.0,4.0,2.0,1.0,,
35,"Harvey, Robert",21,6,15,36,2,1.0,,2.0,2.0,8.0,10.0,4.0,2.0,1.0,1.0,14.0,23.0,1.0,,1.0,,,
5,"Jones, Austinn",9,4,4,13,,,,,4.0,1.0,,2.0,,,,3.0,9.0,,,,3.0,,
33,"Knobel, Trent",2,3,3,5,1,1.0,12.0,1.0,,,1.0,,,,,2.0,3.0,1.0,2.0,2.0,,,
15,"Lawrence, Steven",11,8,11,22,,,,3.0,3.0,,1.0,1.0,,1.0,,4.0,18.0,,,6.0,,,
23,"Loewe, Stewart",5,2,2,7,1,,6.0,,1.0,1.0,1.0,5.0,,1.0,,4.0,3.0,,2.0,2.0,,,
31,"Maguire, Matt",7,3,2,9,,,2.0,2.0,6.0,,,2.0,,,,3.0,5.0,2.0,,6.0,,,
44,"Milne, Stephen",5,1,1,6,3,,,,,,,3.0,,3.0,,4.0,,1.0,1.0,1.0,,,
43,"Moyle, Brett",5,3,8,13,,,,,2.0,1.0,,,,,,4.0,8.0,,,,,,
25,"Oliver, Chris",4,1,3,7,,,8.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,,3.0,3.0,,,2.0,,,
1,"Peckett, Justin",2,4,3,5,,,,1.0,,,1.0,,,,,1.0,4.0,,,1.0,,,
12,"Riewoldt, Nick",8,8,1,9,1,,5.0,,2.0,4.0,,,,,,3.0,6.0,3.0,,1.0,,,
40,"Schwarze, Troy",5,2,1,6,,,,2.0,2.0,1.0,,1.0,1.0,,,1.0,3.0,,,2.0,,,
4,"Thompson, Andrew",14,2,9,23,,,,5.0,3.0,7.0,4.0,1.0,,,,7.0,17.0,,,3.0,3.0,,
13,"Voss, Brett",9,6,2,11,,1.0,,,1.0,3.0,,1.0,2.0,,,4.0,7.0,,,,,,
30,"Wulf, Daniel",13,5,,13,1,,,,1.0,6.0,,1.0,,1.0,,3.0,12.0,1.0,1.0,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,89,95,279,13,8.0,33.0,30.0,36.0,50.0,27.0,43.0,10.0,18.0,1.0,99.0,174.0,14.0,12.0,43.0,16.0,,
Opposition,Opposition,219,107,112,331,19,19.0,16.0,37.0,33.0,63.0,38.0,39.0,18.0,10.0,5.0,123.0,205.0,19.0,19.0,42.0,22.0,,
