Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",4,3,4,8,,,,2.0,,3.0,,3.0,2.0,2.0,,2.0,7.0,,,,,,86.0
31,"Ballard, Charlie",9,6,4,13,,,,2.0,5.0,,,1.0,,,,5.0,8.0,1.0,,6.0,,,84.0
41,"Brodie, Will",5,2,9,14,,,,3.0,4.0,1.0,4.0,1.0,1.0,1.0,,7.0,7.0,,,1.0,,1.0,74.0
32,"Crossley, Brayden",2,2,5,7,,,7.0,4.0,,,,,,,,4.0,3.0,1.0,,5.0,,,79.0
5,"Harbrow, Jarrod",19,4,6,25,,,,,5.0,3.0,2.0,4.0,,1.0,,6.0,17.0,,,4.0,1.0,,89.0
39,"Holman, Nick",6,7,5,11,3,,,1.0,,2.0,,2.0,2.0,1.0,,5.0,8.0,2.0,3.0,2.0,,,86.0
38,"Joyce, Jesse",10,5,3,13,,,,1.0,2.0,4.0,,5.0,,1.0,,7.0,8.0,,,6.0,,,83.0
23,"Lemmens, Sean",8,1,8,16,,,,2.0,1.0,1.0,1.0,5.0,2.0,,,11.0,6.0,,,2.0,,,76.0
25,"Lyons, Jarryd",17,2,6,23,,3.0,,6.0,2.0,5.0,7.0,1.0,4.0,,,12.0,10.0,,,1.0,,1.0,75.0
4,"Martin, Jack",11,4,9,20,,,,7.0,4.0,3.0,6.0,3.0,2.0,2.0,,11.0,9.0,1.0,,2.0,,,83.0
17,"May, Steven",17,10,2,19,,1.0,,1.0,12.0,1.0,,6.0,,1.0,,5.0,10.0,2.0,,4.0,,,90.0
11,"Miller, Touk",11,3,13,24,,1.0,,2.0,2.0,4.0,3.0,1.0,1.0,,,10.0,13.0,,,2.0,,,84.0
27,"Powell, Wil",2,2,1,3,,1.0,,2.0,,,,1.0,,1.0,,4.0,2.0,1.0,1.0,,,,75.0
35,"Rischitelli, Michael",7,2,,7,,,,2.0,4.0,1.0,,2.0,,1.0,,3.0,4.0,,,6.0,,1.0,80.0
36,"Schoenfeld, Josh",2,1,4,6,,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,4.0,2.0,,1.0,4.0,,,74.0
6,"Sexton, Alex",12,5,8,20,1,4.0,,2.0,,3.0,2.0,7.0,,3.0,,6.0,15.0,,1.0,1.0,1.0,,87.0
24,"Swallow, David",6,,9,15,,1.0,,5.0,,3.0,3.0,4.0,2.0,1.0,,10.0,6.0,,,4.0,,,82.0
16,"Thompson, Rory",7,5,5,12,,,,3.0,2.0,1.0,,3.0,1.0,,,6.0,6.0,2.0,,4.0,,,89.0
14,"Weller, Lachie",10,4,11,21,,,,2.0,3.0,5.0,1.0,2.0,,,,6.0,15.0,,,1.0,2.0,,84.0
28,"Witts, Jarrod",7,2,5,12,,,30.0,4.0,,3.0,2.0,2.0,,1.0,,5.0,5.0,,,3.0,,,78.0
30,"Wright, Peter",7,4,2,9,,1.0,,5.0,,1.0,,1.0,1.0,,,3.0,4.0,1.0,1.0,3.0,,,85.0
15,"Young, Aaron",10,3,1,11,2,1.0,,4.0,,2.0,,,2.0,,,5.0,4.0,,1.0,,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,77,120,309,6,15.0,37.0,61.0,47.0,47.0,32.0,56.0,20.0,17.0,,137.0,169.0,11.0,8.0,61.0,4.0,3.0,
Opposition,Opposition,256,121,169,425,13,17.0,38.0,69.0,39.0,66.0,40.0,65.0,17.0,20.0,6.0,158.0,271.0,21.0,19.0,62.0,25.0,10.0,
