Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
32,"Dangerfield, Patrick",21y 25d,47 (24-0-23 51.06%),53 (1.13),←,
16,"Davis, Phil",20y 243d,18 (11-0-7 61.11%),1 (0.06),←,
11,"Doughty, Michael",31y 268d,191 (113-0-78 59.16%),43 (0.23),←,
26,"Douglas, Richard",24y 83d,83 (43-0-40 51.81%),58 (0.70),←,
45,"Henderson, Ricky",22y 231d,17 (8-0-9 47.06%),15 (0.88),←,
24,"Jacobs, Sam",23y 20d,19 (8-0-11 42.11%),3 (0.16),2 (1-0-1 50.00%),
10,"Jaensch, Matthew",21y 224d,15 (7-0-8 46.67%),10 (0.67),←,
18,"Johncock, Graham",28y 191d,189 (106-0-83 56.08%),94 (0.50),←,
21,"Knights, Chris",24y 217d,80 (45-0-35 56.25%),60 (0.75),←,
36,"Martin, Brodie",22y 175d,8 (3-0-5 37.50%),1 (0.13),←,
35,"McKernan, Shaun",20y 241d,6 (3-0-3 50.00%),6 (1.00),←,
3,"Reilly, Brent",27y 169d,140 (77-0-63 55.00%),43 (0.31),←,
25,"Rutten, Ben",27y 337d,153 (90-0-63 58.82%),6 (0.04),←,
33,"Smith, Brodie",19y 106d,5 (2-0-3 40.00%),,←,
15,"Symes, Brad",26y 54d,71 (37-0-34 52.11%),8 (0.11),51 (29-0-22 56.86%),6 (0.12)
1,"Tambling, Richard",24y 230d,112 (43-3-66 39.73%),61 (0.54),4 (2-0-2 50.00%),
28,"Thompson, Luke",20y 81d,3 (1-0-2 33.33%),1 (0.33),←,
5,"Thompson, Scott",28y 47d,181 (102-0-79 56.35%),123 (0.68),142 (84-0-58 59.15%),106 (0.75)
4,"Tippett, Kurt",23y 357d,69 (35-0-34 50.72%),126 (1.83),←,
7,"van Berlo, Nathan",24y 328d,121 (71-0-50 58.68%),33 (0.27),←,
13,"Walker, Taylor",21y 5d,37 (17-0-20 45.95%),71 (1.92),←,
47,"Wright, Matthew",21y 137d,2 (1-0-1 50.00%),1 (0.50),←,
Totals,Totals,23y 337d,1567 (847-3-717 54.05%),817 (0.52),,
C,"Craig, Neil",55y 109d,155 (90-0-65 58.06%),,←,
