Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",27y 328d,104 (55-0-49 52.88%),5 (0.05),40 (26-0-14 65.00%),
15,"Amon, Karl",26y 345d,121 (71-0-50 58.68%),53 (0.44),←,
14,"Bergman, Miles",20y 285d,30 (18-0-12 60.00%),11 (0.37),←,
10,"Boak, Travis",33y 363d,324 (166-1-157 51.39%),196 (0.60),←,
36,"Burgoyne, Jase",19y 15d,5 (1-0-4 20.00%),1 (0.20),←,
3,"Burton, Ryan",25y 180d,114 (66-1-47 58.33%),13 (0.11),67 (41-0-26 61.19%),8 (0.12)
18,"Butters, Zak",21y 325d,65 (38-0-27 58.46%),36 (0.55),←,
33,"Byrne-Jones, Darcy",26y 313d,147 (85-0-62 57.82%),7 (0.05),←,
22,"Dixon, Charlie",31y 310d,186 (94-1-91 50.81%),307 (1.65),121 (75-0-46 61.98%),213 (1.76)
28,"Drew, Willem",23y 302d,53 (31-0-22 58.49%),9 (0.17),←,
7,"Duursma, Xavier",22y 23d,54 (37-0-17 68.52%),24 (0.44),←,
24,"Farrell, Kane",23y 135d,46 (27-0-19 58.70%),38 (0.83),←,
11,"Finlayson, Jeremy",26y 171d,83 (44-3-36 54.82%),107 (1.29),17 (8-0-9 47.06%),17 (1.00)
19,"Georgiades, Mitch",20y 305d,45 (28-0-17 62.22%),59 (1.31),←,
9,"Gray, Robbie",34y 122d,269 (139-0-130 51.67%),364 (1.35),←,
1,"Jonas, Tom",31y 202d,200 (111-1-88 55.75%),1 (0.00),←,
34,"Jones, Lachie",20y 112d,20 (11-0-9 55.00%),2 (0.10),←,
4,"Marshall, Todd",23y 295d,74 (49-0-25 66.22%),96 (1.30),←,
41,"McEntee, Jed",21y 165d,7 (2-0-5 28.57%),1 (0.14),←,
12,"McKenzie, Trent",30y 118d,145 (56-0-89 38.62%),23 (0.16),39 (27-0-12 69.23%),1 (0.03)
2,"Powell-Pepper, Sam",24y 203d,111 (67-0-44 60.36%),67 (0.60),←,
20,"Rozee, Connor",22y 189d,78 (47-0-31 60.26%),74 (0.95),←,
16,"Wines, Ollie",27y 296d,200 (116-0-84 58.00%),86 (0.43),←,
Totals,Totals,25y 206d,2481 (1359-7-1115 54.78%),1580 (0.64),,
C,"Hinkley, Ken",55y 303d,220 (129-0-91 58.64%),,←,
