Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
26,"Doyle, Greg",24y 280d,18 (8-0-10 44.44%),12 (0.67),16 (8-0-8 50.00%),9 (0.56)
20,"Febey, Matthew",25y 316d,63 (32-0-31 50.79%),21 (0.33),←,
21,"Febey, Steven",25y 316d,146 (81-0-65 55.48%),21 (0.14),←,
32,"Gaspar, Damien",20y 95d,4 (4-0-0 100.00%),,←,
15,"Hopgood, Paul",21y 345d,31 (20-0-11 64.52%),2 (0.06),←,
7,"Kowal, Darren",23y 13d,43 (25-0-18 58.14%),27 (0.63),←,
16,"Lovell, Andy",24y 338d,112 (56-1-55 50.45%),132 (1.18),←,
17,"Lovett, Brett",29y 42d,188 (108-1-79 57.71%),34 (0.18),←,
6,"Lovett, Glenn",25y 343d,88 (41-0-47 46.59%),57 (0.65),←,
3,"Lyon, Garry",27y 291d,183 (106-1-76 58.20%),330 (1.80),←,
28,"Molloy, Glenn",23y 291d,14 (8-0-6 57.14%),4 (0.29),←,
9,"Neitz, David",20y 160d,57 (29-0-28 50.88%),34 (0.60),←,
4,"Obst, Andrew",30y 316d,100 (57-0-43 57.00%),47 (0.47),←,
19,"Prymke, Paul",24y 205d,36 (18-0-18 50.00%),2 (0.06),←,
10,"Seecamp, Marcus",22y 339d,64 (24-0-40 37.50%),13 (0.20),13 (6-0-7 46.15%),3 (0.23)
29,"Smith, Shaun",26y 9d,60 (33-1-26 55.83%),65 (1.08),13 (6-0-7 46.15%),27 (2.08)
11,"Stynes, Jim",29y 69d,191 (108-1-82 56.81%),114 (0.60),←,
2,"Tingay, Stephen",24y 322d,114 (63-0-51 55.26%),52 (0.46),←,
12,"Viney, Todd",29y 93d,154 (81-1-72 52.92%),60 (0.39),←,
27,"Wight, Sean",31y 108d,142 (78-0-64 54.93%),63 (0.44),←,
44,"Yze, Adem",17y 283d,1 (1-0-0 100.00%),,←,
Totals,Totals,25y 96d,1809 (981-6-822 54.23%),1090 (0.60),,
C,"Balme, Neil",43y 167d,58 (30-0-28 51.72%),,←,
