Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
14,"Billings, Jack",28y 265d,164 (68-1-95 41.77%),110 (0.67),9 (6-0-3 66.67%),2 (0.22)
17,"Bowey, Jake",21y 240d,49 (35-0-14 71.43%),6 (0.12),←,
37,"Chandler, Kade",24y 117d,42 (27-0-15 64.29%),32 (0.76),←,
31,"Fritsch, Bayley",27y 155d,135 (79-1-55 58.89%),233 (1.73),←,
11,"Gawn, Max",32y 131d,212 (107-1-104 50.71%),103 (0.49),←,
22,"Howes, Blake",21y 32d,9 (6-0-3 66.67%),,←,
15,"Langdon, Ed",28y 98d,166 (91-1-74 55.12%),70 (0.42),98 (66-1-31 67.86%),37 (0.38)
8,"Lever, Jake",28y 65d,169 (109-1-59 64.79%),5 (0.03),113 (71-1-41 63.27%),2 (0.02)
1,"May, Steven",32y 120d,224 (103-2-119 46.43%),23 (0.10),101 (65-1-35 64.85%),2 (0.02)
25,"McDonald, Tom",31y 234d,218 (98-1-119 45.18%),166 (0.76),←,
4,"McVee, Judd",20y 276d,34 (22-0-12 64.71%),,←,
30,"Neal-Bullen, Alex",28y 121d,162 (96-1-65 59.57%),112 (0.69),←,
13,"Oliver, Clayton",26y 292d,171 (99-1-71 58.19%),52 (0.30),←,
5,"Petracca, Christian",28y 126d,185 (106-1-78 57.57%),180 (0.97),←,
35,"Petty, Harry",24y 179d,69 (41-1-27 60.14%),21 (0.30),←,
36,"Pickett, Kysaiah",22y 342d,92 (63-1-28 69.02%),138 (1.50),←,
24,"Rivers, Trent",22y 284d,86 (60-1-25 70.35%),7 (0.08),←,
32,"Sparrow, Tom",23y 344d,83 (55-1-27 66.87%),31 (0.37),←,
42,"Turner, Daniel",22y 102d,6 (4-0-2 66.67%),4 (0.67),←,
2,"van Rooyen, Jacob",21y 23d,29 (20-0-9 68.97%),38 (1.31),←,
7,"Viney, Jack",30y 26d,205 (95-1-109 46.59%),60 (0.29),←,
6,"Windsor, Caleb",18y 335d,9 (6-0-3 66.67%),4 (0.44),←,
40,"Woewodin, Taj",21y 44d,11 (9-0-2 81.82%),2 (0.18),←,
Totals,Totals,25y 204d,2530 (1399-16-1115 55.30%),1397 (0.55),,
C,"Goodwin, Simon",47y 135d,169 (99-1-69 58.88%),,168 (99-1-68 59.23%),
