West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Brown, Mitch",3,3,6,9,,,,1.0,1.0,,,,,,,2.0,7.0,,,2.0,,,82.0
26,"Butler, Sam",12,2,8,20,,,,6.0,1.0,2.0,3.0,3.0,2.0,2.0,,9.0,11.0,,,,,,73.0
48,"Cockie, Adam",7,3,6,13,1,1.0,,4.0,1.0,5.0,2.0,1.0,1.0,1.0,,4.0,9.0,,1.0,,,,79.0
20,"Cox, Dean",13,6,9,22,2,,30.0,4.0,,5.0,6.0,7.0,2.0,2.0,,12.0,9.0,1.0,2.0,1.0,,1.0,85.0
32,"Embley, Andrew",16,4,6,22,,,,4.0,3.0,4.0,6.0,3.0,,1.0,,10.0,12.0,,,1.0,,2.0,80.0
23,"Glass, Darren",3,3,10,13,,,,1.0,2.0,,,2.0,,,,4.0,9.0,,,7.0,,,97.0
25,"Hurn, Shannon",9,6,4,13,,1.0,,1.0,4.0,3.0,,3.0,,2.0,,4.0,9.0,2.0,,2.0,1.0,,90.0
38,"Jones, Brett",8,3,,8,1,,,2.0,2.0,1.0,,1.0,,,,2.0,6.0,,,2.0,,,80.0
17,"Kennedy, Josh",15,11,1,16,3,1.0,,1.0,,4.0,,2.0,1.0,1.0,,3.0,13.0,1.0,3.0,2.0,,1.0,89.0
2,"LeCras, Mark",4,2,5,9,,,,4.0,,,,,1.0,,,4.0,5.0,,,1.0,,,85.0
21,"Lynch, Quinten",16,8,3,19,2,5.0,1.0,2.0,,6.0,1.0,1.0,2.0,,,10.0,9.0,2.0,1.0,1.0,,1.0,97.0
16,"Mackenzie, Eric",3,2,7,10,,,,1.0,2.0,,1.0,1.0,,,,5.0,5.0,1.0,,3.0,1.0,,87.0
13,"Masten, Chris",9,4,8,17,,,,4.0,3.0,2.0,3.0,2.0,1.0,1.0,,6.0,10.0,1.0,,,,1.0,76.0
27,"McKinley, Ben",9,5,1,10,4,2.0,,1.0,,2.0,,1.0,2.0,1.0,,3.0,6.0,1.0,5.0,2.0,,,95.0
12,"McNamara, Jamie",5,2,5,10,1,,,7.0,,,3.0,1.0,,,,5.0,5.0,1.0,,,,,66.0
6,"Nicoski, Mark",8,3,7,15,,,,2.0,1.0,3.0,1.0,3.0,,2.0,,3.0,13.0,,,1.0,,,66.0
11,"Priddis, Matt",6,2,8,14,,,,7.0,2.0,2.0,4.0,1.0,1.0,1.0,,8.0,5.0,,,1.0,,,86.0
24,"Rosa, Matt",6,1,6,12,,,,3.0,,1.0,,,1.0,,,4.0,8.0,,,1.0,2.0,,84.0
14,"Seaby, Mark",3,2,5,8,,,19.0,2.0,,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,,,1.0,,,55.0
37,"Selwood, Adam",7,5,7,14,,,,3.0,2.0,,2.0,1.0,1.0,,,7.0,8.0,,,2.0,,,77.0
10,"Selwood, Scott",5,1,9,14,1,,,3.0,,,5.0,1.0,,1.0,,9.0,6.0,,,3.0,1.0,1.0,84.0
44,"Wirrpanda, David",9,2,4,13,,,,1.0,5.0,1.0,,1.0,,,,2.0,11.0,,,2.0,1.0,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,80,125,301,15,11.0,50.0,64.0,29.0,42.0,38.0,36.0,16.0,16.0,,120.0,180.0,10.0,12.0,35.0,6.0,7.0,
Opposition,Opposition,185,98,202,387,16,10.0,38.0,71.0,25.0,46.0,36.0,31.0,17.0,14.0,6.0,104.0,275.0,7.0,14.0,37.0,21.0,12.0,
