Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
19,"Blakely, Connor",21y 73d,24 (9-0-15 37.50%),2 (0.08),←,
17,"Crozier, Hayden",23y 141d,56 (28-0-28 50.00%),36 (0.64),←,
7,"Fyfe, Nat",25y 238d,125 (77-1-47 62.00%),110 (0.88),←,
28,"Grey, Brady",21y 298d,9 (5-0-4 55.56%),6 (0.67),←,
21,"Hamling, Joel",24y 35d,31 (21-0-10 67.74%),,8 (5-0-3 62.50%),
9,"Hill, Bradley",23y 309d,103 (79-0-24 76.70%),63 (0.61),8 (5-0-3 62.50%),5 (0.63)
15,"Hughes, Ethan",22y 158d,12 (5-0-7 41.67%),,←,
5,"Ibbotson, Garrick",29y 60d,175 (87-1-87 50.00%),22 (0.13),←,
37,"Johnson, Michael",32y 206d,217 (120-1-96 55.53%),65 (0.30),←,
22,"Kersten, Shane",24y 60d,45 (33-0-12 73.33%),52 (1.16),8 (5-0-3 62.50%),11 (1.38)
26,"Langdon, Ed",21y 102d,23 (7-0-16 30.43%),11 (0.48),←,
23,"McCarthy, Cam",22y 43d,29 (17-0-12 58.62%),48 (1.66),8 (5-0-3 62.50%),12 (1.50)
16,"Mundy, David",31y 298d,259 (141-1-117 54.63%),106 (0.41),←,
27,"Neale, Lachie",23y 355d,100 (54-0-46 54.00%),51 (0.51),←,
6,"Pearce, Danyle",31y 37d,251 (116-2-133 46.61%),126 (0.50),97 (57-1-39 59.28%),50 (0.52)
31,"Sandilands, Aaron",34y 159d,252 (141-0-111 55.95%),92 (0.37),←,
34,"Spurr, Lee",29y 291d,112 (71-1-40 63.84%),5 (0.04),←,
33,"Sutcliffe, Cam",24y 356d,91 (56-1-34 62.09%),16 (0.18),←,
20,"Taberner, Matthew",23y 331d,47 (24-0-23 51.06%),47 (1.00),←,
18,"Tucker, Darcy",20y 111d,18 (7-0-11 38.89%),3 (0.17),←,
10,"Walters, Michael",26y 127d,102 (58-1-43 57.35%),182 (1.78),←,
14,"Weller, Lachie",21y 80d,33 (11-0-22 33.33%),14 (0.42),←,
Totals,Totals,25y 159d,2114 (1167-9-938 55.20%),1057 (0.50),,
C,"Lyon, Ross",50y 187d,248 (152-5-91 62.30%),,127 (76-1-50 60.24%),
