Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Clarkson, Alastair",27y 359d,97 (43-2-52 45.36%),64 (0.66),4 (1-0-3 25.00%),3 (0.75)
33,"Farmer, Jeff",18y 301d,8 (0-0-8 0.00%),5 (0.63),←,
20,"Febey, Matthew",26y 245d,74 (36-0-38 48.65%),21 (0.28),←,
16,"Grant, David",29y 257d,195 (70-1-124 36.15%),75 (0.38),4 (1-0-3 25.00%),
15,"Hopgood, Paul",22y 274d,44 (24-0-20 54.55%),3 (0.07),←,
27,"Ingerson, Anthony",26y 190d,41 (17-0-24 41.46%),25 (0.61),4 (1-0-3 25.00%),
7,"Kowal, Darren",23y 307d,56 (29-0-27 51.79%),29 (0.52),←,
37,"Lamprill, Andrew",26y 352d,22 (8-0-14 36.36%),3 (0.14),←,
17,"Lovett, Brett",29y 336d,201 (112-1-88 55.97%),35 (0.17),←,
9,"Neitz, David",21y 89d,70 (33-0-37 47.14%),56 (0.80),←,
18,"Nettelbeck, Craig",23y 330d,48 (11-2-35 25.00%),34 (0.71),3 (1-0-2 33.33%),7 (2.33)
38,"OBrien, Darren",27y 29d,1 (0-0-1 0.00%),,←,
4,"Obst, Andrew",31y 245d,113 (61-0-52 53.98%),51 (0.45),←,
24,"Sampson, Clay",20y 56d,9 (4-0-5 44.44%),1 (0.11),←,
10,"Seecamp, Marcus",23y 268d,77 (28-0-49 36.36%),15 (0.19),26 (10-0-16 38.46%),5 (0.19)
29,"Smith, Shaun",26y 303d,72 (37-1-34 52.08%),100 (1.39),25 (10-0-15 40.00%),62 (2.48)
11,"Stynes, Jim",29y 363d,204 (112-1-91 55.15%),118 (0.58),←,
2,"Tingay, Stephen",25y 251d,120 (66-0-54 55.00%),57 (0.47),←,
8,"Turley, Craig",30y 240d,119 (75-2-42 63.87%),93 (0.78),4 (1-0-3 25.00%),2 (0.50)
12,"Viney, Todd",30y 21d,163 (85-1-77 52.45%),62 (0.38),←,
13,"Yze, Adem",18y 212d,13 (5-0-8 38.46%),4 (0.31),←,
Totals,Totals,25y 309d,1747 (856-11-880 49.00%),851 (0.49),,
C,"Balme, Neil",44y 96d,71 (34-0-37 47.89%),,←,
