Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",25y 289d,119 (71-2-46 60.50%),31 (0.26),←,
21,"Barry, Leo",31y 110d,233 (136-1-96 58.58%),56 (0.24),←,
42,"Bevan, Paul",23y 345d,88 (52-2-34 60.23%),22 (0.25),←,
6,"Bolton, Craig",28y 98d,173 (104-2-67 60.69%),25 (0.14),144 (87-2-55 61.11%),15 (0.10)
24,"Bolton, Jude",28y 175d,210 (116-3-91 55.95%),98 (0.47),←,
32,"Buchanan, Amon",25y 332d,107 (63-2-42 59.81%),55 (0.51),←,
28,"Crouch, Jared",30y 185d,208 (112-1-95 54.09%),48 (0.23),←,
10,"Everitt, Peter",34y 126d,290 (113-3-174 39.48%),384 (1.32),38 (20-1-17 53.95%),17 (0.45)
37,"Goodes, Adam",28y 242d,229 (127-3-99 56.11%),228 (1.00),←,
1,"Hall, Barry",31y 211d,238 (122-3-113 51.89%),576 (2.42),150 (88-2-60 59.33%),432 (2.88)
15,"Jack, Kieren",21y 70d,24 (13-1-10 56.25%),11 (0.46),←,
16,"Jolly, Darren",26y 305d,143 (78-2-63 55.24%),53 (0.37),95 (58-2-35 62.11%),42 (0.44)
17,"Kennelly, Tadhg",27y 67d,157 (98-1-58 62.74%),29 (0.18),←,
31,"Kirk, Brett",31y 317d,194 (110-3-81 57.47%),76 (0.39),←,
9,"Malceski, Nick",24y 22d,55 (39-1-15 71.82%),30 (0.55),←,
29,"Mattner, Martin",26y 31d,121 (73-1-47 60.74%),18 (0.15),23 (13-1-9 58.70%),4 (0.17)
3,"McVeigh, Jarrad",23y 152d,104 (61-2-41 59.62%),74 (0.71),←,
33,"Moore, Jarred",22y 184d,31 (19-1-11 62.90%),27 (0.87),←,
5,"OKeefe, Ryan",27y 226d,163 (95-2-66 58.90%),178 (1.09),←,
25,"Richards, Ted",25y 239d,102 (59-2-41 58.82%),29 (0.28),69 (40-2-27 59.42%),10 (0.14)
30,"Roberts-Thomson, Lewis",24y 364d,97 (61-1-35 63.40%),11 (0.11),←,
13,"Veszpremi, Patrick",19y 5d,5 (3-0-2 60.00%),9 (1.80),←,
Totals,Totals,26y 286d,3091 (1725-39-1327 55.81%),2068 (0.67),,
C,"Roos, Paul",45y 71d,155 (94-2-59 61.29%),,←,
