Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",13,3,1,14,5,5.0,1.0,,,,,,2.0,1.0,,,,,,,,,
3,"Bairstow, Mark",12,1,12,24,,,,1.0,,,,,,1.0,,,,,,,,,
6,"Barnes, John",4,3,5,9,,,8.0,,,,,,2.0,2.0,,,,,,,,,
27,"Bews, Andrew",4,3,5,9,,,,,,,,,,1.0,,,,,,,,,
40,"Brown, Paul",7,6,,7,2,1.0,,,,,,,1.0,1.0,,,,,,,,,
7,"Couch, Paul",9,2,11,20,1,,,,,,,,,1.0,,,,,,,,,
28,"Darcy, Tim",5,4,4,9,,,,,,,,,1.0,,,,,,,,,,
14,"Handley, Steven",5,1,4,9,1,,7.0,,,,,,,1.0,,,,,,,,,
29,"Hinkley, Ken",12,1,7,19,,,,,,,,,,,,,,,,,,,
32,"Hocking, Garry",17,6,10,27,,3.0,,2.0,,,,,1.0,3.0,,,,,,,,,
1,"Hocking, Steve",9,4,6,15,,,,3.0,,,,,,1.0,,,,,,,,,
39,"Lamb, Jamie",7,3,8,15,1,1.0,,2.0,,,,,,,,,,,,,,,
12,"Malakellis, Spiro",2,1,5,7,,,,1.0,,,,,1.0,2.0,,,,,,,,,
21,"Mansfield, Michael",5,4,3,8,,,,1.0,,,,,,1.0,,,,,,,,,
17,"McGrath, Tim",18,4,5,23,,,,2.0,,,,,2.0,2.0,,,,,,,,,
22,"Neeld, Mark",4,1,2,6,,,,2.0,,,,,,2.0,,,,,,,,,
20,"OReilly, Stephen",4,2,2,6,1,1.0,2.0,1.0,,,,,,,,,,,,,,,
15,"Riccardi, Peter",12,,9,21,4,2.0,,3.0,,,,,,,,,,,,,,,
8,"Scott, Robert",11,2,3,14,,,,3.0,,,,,2.0,,,,,,,,,,
11,"Tudor, Leigh",7,,7,14,,2.0,1.0,5.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,51,109,276,15,16.0,19.0,26.0,,,,,13.0,19.0,,,,,,,,,
Opposition,Opposition,214,87,139,353,27,15.0,26.0,32.0,,,,,19.0,13.0,6.0,,,,,,,,
