Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
8,"Burns, Ronnie",24y 79d,31 (19-1-11 62.90%),61 (1.97),←,
2,"Colbert, Leigh",21y 358d,75 (50-1-24 67.33%),34 (0.45),←,
33,"Corrigan, Paul",19y 305d,6 (3-0-3 50.00%),,←,
36,"Graham, Ben",23y 210d,59 (41-0-18 69.49%),5 (0.08),←,
22,"Hargreaves, Tim",22y 1d,48 (21-1-26 44.79%),65 (1.35),6 (4-0-2 66.67%),8 (1.33)
32,"Hocking, Garry",28y 235d,195 (115-2-78 59.49%),177 (0.91),←,
3,"Houlihan, Adam",19y 55d,7 (6-0-1 85.71%),10 (1.43),←,
13,"Kilpatrick, Glenn",24y 275d,47 (27-0-20 57.45%),7 (0.15),21 (13-0-8 61.90%),3 (0.14)
1,"King, Steven",18y 190d,21 (11-0-10 52.38%),6 (0.29),←,
18,"Lynch, Paul",23y 225d,33 (24-0-9 72.73%),13 (0.39),←,
21,"Mansfield, Michael",25y 296d,127 (77-1-49 61.02%),74 (0.58),←,
17,"McGrath, Tim",26y 236d,131 (85-1-45 65.27%),12 (0.09),124 (81-1-42 65.73%),12 (0.10)
28,"McKinnon, Martin",21y 330d,54 (28-1-25 52.78%),26 (0.48),29 (18-1-10 63.79%),19 (0.66)
23,"Pickering, Liam",28y 264d,94 (58-1-35 62.23%),44 (0.47),72 (49-1-22 68.75%),36 (0.50)
15,"Riccardi, Peter",24y 165d,113 (73-1-39 65.04%),113 (1.00),←,
11,"Roberts, Cameron",18y 266d,1 (1-0-0 100.00%),,←,
27,"Sanderson, Brenton",23y 93d,53 (32-1-20 61.32%),12 (0.23),43 (30-1-12 70.93%),7 (0.16)
12,"Sholl, Brad",24y 202d,59 (37-1-21 63.56%),11 (0.19),57 (37-1-19 65.79%),11 (0.19)
37,"Simpson, Sean",27y 45d,100 (61-1-38 61.50%),17 (0.17),93 (60-1-32 65.05%),16 (0.17)
26,"Stoneham, Barry",29y 111d,183 (109-2-72 60.11%),163 (0.89),←,
10,"Tanner, Grant",26y 311d,61 (39-1-21 64.75%),27 (0.44),←,
Totals,Totals,23y 359d,1498 (917-16-565 61.21%),877 (0.59),,
C,"Ayres, Gary",36y 245d,58 (38-1-19 66.38%),,←,
