Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",10,1,1,11,,,1.0,2.0,1.0,,2.0,2.0,1.0,2.0,,3.0,7.0,,,3.0,3.0,,
12,"Blakey, John",3,6,16,19,1,,,1.0,5.0,1.0,1.0,1.0,2.0,,,5.0,15.0,,1.0,,8.0,,
23,"Clayton, Shane",8,4,7,15,,,,2.0,4.0,,1.0,2.0,2.0,,,4.0,11.0,,,2.0,3.0,,
45,"Cochrane, Stuart",7,3,6,13,,2.0,1.0,,1.0,4.0,,3.0,,1.0,,3.0,10.0,1.0,1.0,2.0,1.0,,
2,"Colbert, Leigh",8,4,8,16,1,,,4.0,1.0,3.0,2.0,,2.0,1.0,,8.0,6.0,2.0,1.0,1.0,1.0,,
14,"Harris, Daniel",,1,2,2,,,,,,,,1.0,,1.0,,1.0,3.0,,,,,,
29,"Harvey, Brent",10,3,1,11,,,,1.0,1.0,3.0,1.0,,,1.0,,2.0,9.0,,,4.0,4.0,,
21,"Jones, Corey",7,2,3,10,2,,,1.0,,3.0,1.0,1.0,2.0,1.0,,7.0,3.0,,,1.0,,,
34,"King, David",13,1,1,14,3,2.0,,2.0,2.0,6.0,6.0,3.0,,,,8.0,5.0,,1.0,2.0,5.0,,
35,"Makepeace, Troy",6,2,1,7,,,,2.0,2.0,,1.0,,2.0,1.0,,5.0,2.0,,,2.0,1.0,,
4,"Martyn, Mick",6,2,,6,,,,,3.0,1.0,1.0,1.0,2.0,,,1.0,3.0,,,3.0,1.0,,
5,"McCartney, Jason",6,2,5,11,,,,,3.0,,1.0,2.0,,,,4.0,6.0,,,,,,
31,"McKernan, Corey",,,,,,,5.0,,,,,1.0,,,,,,,,1.0,,,
8,"McLaren, Joe",15,9,5,20,2,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,,,4.0,16.0,,1.0,1.0,3.0,,
32,"Morrell, Digby",3,3,1,4,1,,2.0,2.0,,1.0,,,,1.0,,2.0,2.0,1.0,,,,,
20,"Petrie, Drew",9,4,3,12,,,16.0,7.0,2.0,2.0,2.0,2.0,,2.0,,5.0,7.0,1.0,,2.0,,,
28,"Pickett, Byron",7,2,5,12,,,,4.0,1.0,3.0,1.0,,,1.0,,5.0,8.0,,,4.0,7.0,,
26,"Rocca, Saverio",5,5,2,7,2,,2.0,,,3.0,1.0,1.0,,,,4.0,3.0,2.0,1.0,4.0,,,
7,"Simpson, Adam",16,8,6,22,,,,2.0,3.0,3.0,4.0,1.0,,2.0,,7.0,15.0,1.0,,2.0,,,
9,"Sinclair, Jess",3,1,5,8,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,7.0,,,,4.0,,
13,"Smith, Dylan",1,1,2,3,,,,1.0,,,,1.0,,1.0,,1.0,2.0,,,1.0,,,
10,"Stevens, Anthony",14,2,10,24,,,,6.0,2.0,6.0,6.0,1.0,4.0,2.0,,12.0,10.0,,,1.0,6.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,157,66,90,247,12,6.0,28.0,38.0,34.0,44.0,35.0,26.0,19.0,17.0,,92.0,150.0,8.0,6.0,36.0,47.0,,
Opposition,Opposition,200,82,134,334,19,15.0,36.0,33.0,27.0,58.0,40.0,24.0,17.0,19.0,6.0,130.0,211.0,16.0,17.0,21.0,12.0,,
