Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",29y 99d,192 (112-0-80 58.33%),50 (0.26),←,
42,"Bevan, Paul",21y 333d,48 (30-0-18 62.50%),10 (0.21),←,
6,"Bolton, Craig",26y 87d,123 (76-0-47 61.79%),20 (0.16),94 (59-0-35 62.77%),10 (0.11)
24,"Bolton, Jude",26y 164d,160 (88-1-71 55.31%),79 (0.49),←,
32,"Buchanan, Amon",23y 320d,68 (41-0-27 60.29%),32 (0.47),←,
2,"Davis, Nick",26y 149d,143 (73-0-70 51.05%),194 (1.36),72 (43-0-29 59.72%),109 (1.51)
26,"Dempster, Sean",22y 218d,36 (24-0-12 66.67%),4 (0.11),←,
15,"Doyle, Stephen",25y 44d,43 (26-1-16 61.63%),19 (0.44),←,
12,"Fosdike, Nic",26y 181d,136 (73-1-62 54.04%),59 (0.43),←,
37,"Goodes, Adam",26y 230d,182 (100-1-81 55.22%),184 (1.01),←,
39,"Grundy, Heath",20y 85d,6 (5-0-1 83.33%),9 (1.50),←,
1,"Hall, Barry",29y 199d,200 (100-2-98 50.50%),481 (2.40),112 (66-1-45 59.38%),337 (3.01)
16,"Jolly, Darren",24y 293d,93 (50-0-43 53.76%),23 (0.25),45 (30-0-15 66.67%),12 (0.27)
17,"Kennelly, Tadhg",25y 56d,119 (73-0-46 61.34%),28 (0.24),←,
31,"Kirk, Brett",29y 305d,144 (82-1-61 57.29%),58 (0.40),←,
9,"Malceski, Nick",22y 11d,18 (16-0-2 88.89%),8 (0.44),←,
4,"Mathews, Ben",27y 270d,169 (93-1-75 55.33%),34 (0.20),←,
3,"McVeigh, Jarrad",21y 141d,54 (33-0-21 61.11%),30 (0.56),←,
5,"OKeefe, Ryan",25y 214d,114 (68-0-46 59.65%),124 (1.09),←,
19,"OLoughlin, Michael",29y 187d,243 (140-2-101 58.02%),408 (1.68),←,
25,"Richards, Ted",23y 227d,52 (31-0-21 59.62%),22 (0.42),19 (12-0-7 63.16%),3 (0.16)
13,"Schneider, Adam",22y 106d,73 (45-0-28 61.64%),68 (0.93),←,
Totals,Totals,25y 112d,2416 (1379-10-1027 57.08%),1944 (0.80),,
C,"Roos, Paul",43y 60d,105 (66-0-39 62.86%),,←,
