Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",6,4.0,2,8,1.0,,,,,,,,,,,,,,,,,,
30,"Bayes, Mark",13,6.0,3,16,1.0,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,
26,"Caven, Peter",5,3.0,3,8,,1.0,,1.0,,,,,,,,,,,,,,,
23,"Crawford, Justin",12,9.0,4,16,,,,2.0,,,,,,4.0,,,,,,,,,
8,"Cresswell, Daryn",23,4.0,1,24,1.0,1.0,,,,,,,1.0,,,,,,,,,,
5,"Daniels, Jayson",3,2.0,6,9,,,,2.0,,,,,,2.0,,,,,,,,,
18,"Direen, Scott",7,,6,13,,,,1.0,,,,,2.0,,,,,,,,,,
6,"Dunkley, Andrew",7,10.0,14,21,,,,5.0,,,,,1.0,,3.0,,,,,,,,
29,"Garlick, Simon",7,3.0,7,14,1.0,,,2.0,,,,,,1.0,,,,,,,,,
25,"Gray, Troy",10,9.0,4,14,3.0,,,1.0,,,,,1.0,,1.0,,,,,,,,
39,"Heuskes, Adam",12,3.0,11,23,,,,1.0,,,,,2.0,,,,,,,,,,
47,"Higgins, Leon",11,5.0,2,13,2.0,1.0,,,,,,,,,,,,,,,,,
11,"Kappler, Darren",9,4.0,1,10,1.0,1.0,,1.0,,,,,,,,,,,,,,,
14,"Kelly, Paul",14,2.0,4,18,,,,4.0,,,,,2.0,4.0,2.0,,,,,,,,
24,"Kickett, Derek",10,7.0,10,20,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
3,"Lewis, Dale",13,9.0,11,24,1.0,,,2.0,,,,,,2.0,,,,,,,,,
4,"Lockett, Tony",11,9.0,2,13,7.0,4.0,,2.0,,,,,,3.0,,,,,,,,,
2,"McRae, Dean",9,2.0,8,17,,,,,,,,,,1.0,,,,,,,,,
16,"Rocca, Anthony",1,2.0,5,6,,,1.0,,,,,,,,,,,,,,,,
1,"Roos, Paul",4,1.0,2,6,,,,,,,,,2.0,,,,,,,,,,
22,"Rose, Gavin",5,4.0,6,11,,1.0,12.0,2.0,,,,,1.0,3.0,,,,,,,,,
Totals,Totals,192,98.0,112,304,19.0,13.0,14.0,29.0,,,,,14.0,21.0,6.0,,,,,,,,
Opposition,Opposition,186,72.0,145,331,15.0,14.0,19.0,31.0,,,,,21.0,14.0,,,,,,,,,
