Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",22y 305d,40 (30-0-10 75.00%),24 (0.60),←,
18,"Betts, Eddie",30y 168d,261 (123-3-135 47.70%),504 (1.93),77 (48-0-29 62.34%),214 (2.78)
16,"Brown, Luke",24y 233d,99 (58-0-41 58.59%),10 (0.10),←,
23,"Cameron, Charlie",22y 312d,57 (37-0-20 64.91%),68 (1.19),←,
2,"Crouch, Brad",23y 119d,45 (24-0-21 53.33%),13 (0.29),←,
44,"Crouch, Matt",22y 22d,55 (37-0-18 67.27%),12 (0.22),←,
26,"Douglas, Richard",30y 96d,203 (111-0-92 54.68%),139 (0.68),←,
17,"Hampton, Curtly",24y 64d,59 (14-0-45 23.73%),12 (0.20),8 (6-0-2 75.00%),2 (0.25)
15,"Hartigan, Kyle",25y 187d,59 (41-0-18 69.49%),1 (0.02),←,
24,"Jacobs, Sam",29y 33d,157 (87-0-70 55.41%),39 (0.25),140 (80-0-60 57.14%),36 (0.26)
4,"Jenkins, Josh",28y 94d,98 (58-0-40 59.18%),191 (1.95),←,
8,"Kelly, Jake",22y 112d,17 (10-0-7 58.82%),,←,
29,"Laird, Rory",23y 135d,84 (51-0-33 60.71%),8 (0.10),←,
27,"Lynch, Tom",26y 240d,91 (58-0-33 63.74%),136 (1.49),85 (54-0-31 63.53%),132 (1.55)
14,"Mackay, David",28y 292d,171 (103-0-68 60.23%),51 (0.30),←,
32,"Menzel, Troy",22y 233d,44 (17-1-26 39.77%),51 (1.16),4 (3-0-1 75.00%),4 (1.00)
30,"Milera, Wayne",19y 241d,15 (12-0-3 80.00%),7 (0.47),←,
22,"Otten, Andy",27y 363d,87 (47-0-40 54.02%),26 (0.30),←,
9,"Sloane, Rory",27y 57d,149 (87-0-62 58.39%),94 (0.63),←,
33,"Smith, Brodie",25y 119d,128 (78-0-50 60.94%),40 (0.31),←,
12,"Talia, Daniel",25y 223d,130 (78-0-52 60.00%),6 (0.05),←,
13,"Walker, Taylor",27y 18d,137 (78-0-59 56.93%),324 (2.36),←,
Totals,Totals,25y 167d,2186 (1239-4-943 56.68%),1756 (0.80),,
C,"Pyke, Don",48y 159d,32 (23-0-9 71.88%),,←,
