Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Betheras, Rupert",9,5,12,21,,1.0,,3.0,3.0,,1.0,2.0,,2.0,,6.0,15.0,,,2.0,,,
5,"Buckley, Nathan",24,7,7,31,2,1.0,1.0,1.0,3.0,9.0,8.0,1.0,3.0,,,15.0,15.0,2.0,,2.0,2.0,,
8,"Clement, James",11,5,1,12,,1.0,,4.0,5.0,1.0,,3.0,1.0,1.0,,8.0,5.0,3.0,,,,,
1,"Davis, Leon",,,,,,,,,,,,,,,,,,,,1.0,,,
19,"Davis, Nick",12,11,5,17,1,,,3.0,4.0,1.0,1.0,,2.0,,,8.0,12.0,2.0,1.0,,,,
31,"Dimattina, Andrew",1,1,,1,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,
25,"Fraser, Josh",6,6,4,10,1,1.0,4.0,1.0,2.0,2.0,,1.0,1.0,1.0,,5.0,7.0,2.0,2.0,,,,
9,"Freeborn, Glenn",16,8,3,19,1,,,,1.0,8.0,1.0,2.0,,2.0,,5.0,15.0,,,,7.0,,
6,"Holland, Brodie",6,2,1,7,,2.0,,2.0,1.0,2.0,1.0,,2.0,,,4.0,4.0,,,3.0,,,
26,"Johnson, Ben",5,3,2,7,,,,,1.0,2.0,,,,1.0,,3.0,4.0,,,,,,
18,"Licuria, Paul",12,4,8,20,,,,2.0,4.0,,4.0,1.0,2.0,3.0,,6.0,13.0,,,,,,
24,"Lockyer, Tarkyn",11,4,7,18,1,,,,1.0,2.0,1.0,1.0,2.0,,,6.0,12.0,1.0,1.0,,,,
37,"Lonie, Ryan",9,3,3,12,1,1.0,,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,3.0,8.0,,1.0,1.0,,,
12,"McKee, Steven",4,5,6,10,,,10.0,1.0,,,3.0,1.0,,3.0,,5.0,5.0,1.0,,2.0,,,
7,"Molloy, Jarrod",4,3,,4,,1.0,,,,,1.0,1.0,1.0,,,2.0,2.0,1.0,2.0,1.0,,,
11,"OBree, Shane",14,6,11,25,,1.0,,2.0,1.0,4.0,7.0,1.0,3.0,1.0,2.0,15.0,11.0,1.0,,1.0,,,
35,"Prestigiacomo, Simon",,,,,,,,,,,,,,,,,,,,,,,
3,"Richardson, Mark",9,4,4,13,1,,2.0,,3.0,2.0,,1.0,1.0,1.0,,4.0,8.0,,,1.0,,,
23,"Rocca, Anthony",11,8,,11,6,2.0,1.0,,,3.0,,1.0,,2.0,1.0,3.0,7.0,1.0,7.0,,,,
15,"Steinfort, Carl",7,2,4,11,,,,1.0,1.0,,,1.0,1.0,2.0,,3.0,7.0,,,,,,
20,"Tarrant, Chris",8,5,4,12,1,,,,,3.0,,2.0,1.0,1.0,,5.0,5.0,1.0,1.0,,,,
14,"Wakelin, Shane",9,7,2,11,,,,3.0,4.0,2.0,,1.0,1.0,,,7.0,7.0,1.0,,2.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,99,84,272,15,13.0,18.0,25.0,37.0,43.0,29.0,24.0,22.0,21.0,3.0,113.0,163.0,16.0,15.0,16.0,11.0,,
Opposition,Opposition,196,84,96,292,14,11.0,26.0,28.0,23.0,55.0,36.0,26.0,21.0,22.0,3.0,126.0,162.0,10.0,11.0,20.0,6.0,,
