Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",25y 160d,103 (62-4-37 62.14%),32 (0.31),←,
21,"Balta, Noah",23y 256d,78 (47-2-29 61.54%),22 (0.28),←,
41,"Banks, Sam",20y 95d,1 (1-0-0 100.00%),,←,
43,"Bauer, Jacob",21y 32d,1 (1-0-0 100.00%),,←,
29,"Bolton, Shai",24y 210d,106 (63-4-39 61.32%),119 (1.12),←,
35,"Broad, Nathan",30y 82d,119 (82-3-34 70.17%),2 (0.02),←,
9,"Cotchin, Trent",33y 90d,302 (165-5-132 55.46%),141 (0.47),←,
34,"Graham, Jack",25y 131d,110 (71-4-35 66.36%),47 (0.43),←,
2,"Grimes, Dylan",31y 355d,223 (136-4-83 61.88%),3 (0.01),←,
22,"Hopper, Jacob",26y 150d,124 (67-3-54 55.24%),48 (0.39),10 (4-1-5 45.00%),6 (0.60)
4,"Martin, Dustin",32y 10d,283 (160-4-119 57.24%),317 (1.12),←,
33,"McIntosh, Kamdyn",29y 94d,162 (102-3-57 63.89%),44 (0.27),←,
46,"Miller, Ben",23y 309d,22 (10-3-9 52.27%),7 (0.32),←,
25,"Nankervis, Toby",28y 328d,132 (87-2-43 66.67%),36 (0.27),120 (80-2-38 67.50%),33 (0.28)
50,"Pickett, Marlion",31y 181d,72 (39-4-29 56.94%),20 (0.28),←,
3,"Prestia, Dion",30y 267d,206 (100-3-103 49.27%),67 (0.33),111 (74-3-34 68.02%),37 (0.33)
8,"Riewoldt, Jack",34y 248d,341 (179-8-154 53.67%),779 (2.28),←,
17,"Rioli, Daniel",26y 81d,153 (93-4-56 62.09%),101 (0.66),←,
10,"Rioli, Maurice",20y 308d,24 (14-2-8 62.50%),18 (0.75),←,
5,"Ross, Jack",22y 306d,56 (30-2-24 55.36%),11 (0.20),←,
14,"Taranto, Tim",25y 159d,130 (66-3-61 51.92%),61 (0.47),16 (7-1-8 46.88%),13 (0.81)
1,"Vlastuin, Nick",29y 78d,204 (126-4-74 62.75%),29 (0.14),←,
45,"Young, Tylar",24y 304d,12 (5-0-7 41.67%),,←,
Totals,Totals,27y 25d,2964 (1706-71-1187 57.56%),1904 (0.64),,
C,"McQualter, Andrew",37y 27d,6 (4-0-2 66.67%),,←,
