Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Ball, Jason",7.0,6.0,9.0,16,,1.0,12.0,,2.0,,1.0,4.0,1.0,,,5.0,9,2.0,1.0,2.0,,,76.0
21,"Barry, Leo",5.0,5.0,12.0,17,,,,3.0,6.0,1.0,,1.0,,1.0,,5.0,11,,,2.0,17.0,,100.0
6,"Bolton, Craig",5.0,2.0,10.0,15,,,,2.0,,,3.0,1.0,,1.0,,10.0,5,1.0,,4.0,3.0,,100.0
24,"Bolton, Jude",8.0,4.0,4.0,12,,,2.0,3.0,,4.0,2.0,3.0,,2.0,,3.0,9,,,,1.0,1.0,79.0
28,"Crouch, Jared",5.0,,4.0,9,,1.0,,4.0,1.0,3.0,3.0,1.0,,,,7.0,3,,,3.0,,1.0,80.0
2,"Davis, Nick",10.0,2.0,4.0,14,2.0,,,3.0,1.0,1.0,,3.0,,,,5.0,9,,,1.0,1.0,,94.0
12,"Fosdike, Nic",7.0,2.0,3.0,10,,2.0,,,1.0,3.0,1.0,1.0,,,,3.0,8,,,,1.0,,72.0
37,"Goodes, Adam",13.0,6.0,10.0,23,,2.0,10.0,,1.0,3.0,8.0,5.0,3.0,3.0,,15.0,7,2.0,,1.0,1.0,,90.0
1,"Hall, Barry",8.0,5.0,1.0,9,4.0,1.0,5.0,1.0,,1.0,,2.0,,1.0,,1.0,8,,4.0,1.0,,,100.0
17,"Kennelly, Tadhg",12.0,4.0,7.0,19,,,,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,8.0,10,1.0,,2.0,,,98.0
31,"Kirk, Brett",7.0,4.0,8.0,15,,,,5.0,3.0,2.0,3.0,3.0,,1.0,,7.0,8,,,3.0,,1.0,93.0
4,"Mathews, Ben",9.0,,7.0,16,,,,3.0,1.0,1.0,2.0,2.0,1.0,,,4.0,12,,,,,,84.0
11,"Maxfield, Stuart",15.0,4.0,4.0,19,,,,6.0,2.0,5.0,1.0,1.0,2.0,,,7.0,11,,,1.0,1.0,1.0,96.0
23,"Nicks, Matthew",11.0,3.0,2.0,13,1.0,1.0,,2.0,5.0,1.0,,3.0,,1.0,,1.0,12,,2.0,1.0,,,100.0
5,"OKeefe, Ryan",,,2.0,2,,,,1.0,,,,1.0,,,,,2,,,,,,42.0
29,"Powell, Mark",1.0,1.0,,1,,,,2.0,1.0,,,1.0,,1.0,,,1,,,1.0,,,49.0
30,"Roberts-Thomson, Lewis",4.0,3.0,1.0,5,,,5.0,1.0,,3.0,,1.0,,,,2.0,4,1.0,,,,,45.0
25,"Schauble, Andrew",3.0,3.0,4.0,7,,,,1.0,3.0,,1.0,,,,,4.0,3,,,6.0,,,100.0
36,"Schneider, Adam",7.0,4.0,4.0,11,1.0,3.0,,1.0,,3.0,,,,,,4.0,7,1.0,1.0,,2.0,1.0,84.0
16,"Stevens, Scott",5.0,5.0,1.0,6,,,,2.0,,1.0,,,,,,2.0,5,1.0,,,,,47.0
33,"Warfe, Rowan",4.0,,6.0,10,,,,3.0,4.0,1.0,,3.0,,1.0,,4.0,5,,,,2.0,,69.0
10,"Williams, Paul",7.0,3.0,5.0,12,,,,4.0,,4.0,2.0,3.0,1.0,1.0,,5.0,8,,,,2.0,,100.0
Totals,Totals,153.0,66.0,108.0,261,8.0,11.0,34.0,48.0,33.0,38.0,28.0,43.0,9.0,14.0,,102.0,157,9.0,8.0,28.0,31.0,5.0,
Opposition,Opposition,176.0,66.0,85.0,261,12.0,12.0,42.0,53.0,23.0,47.0,42.0,38.0,14.0,9.0,6.0,124.0,136,15.0,10.0,38.0,16.0,9.0,
