Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",22y 60d,39 (25-0-14 64.10%),11 (0.28),←,
29,"Beaumont, Simon",21y 135d,12 (9-0-3 75.00%),7 (0.58),←,
21,"Bradley, Craig",33y 186d,250 (157-2-91 63.20%),186 (0.74),←,
20,"Brown, Fraser",26y 252d,124 (75-1-48 60.89%),81 (0.65),←,
39,"Christou, Ang",25y 101d,101 (70-1-30 69.80%),17 (0.17),←,
6,"Clape, Matt",27y 334d,74 (55-0-19 74.32%),59 (0.80),45 (34-0-11 75.56%),45 (1.00)
34,"De Iulio, Ron",25y 12d,64 (40-0-24 62.50%),52 (0.81),←,
35,"Dean, Peter",32y 49d,220 (140-1-79 63.86%),32 (0.15),←,
36,"Hamill, Aaron",19y 250d,9 (4-0-5 44.44%),6 (0.67),←,
9,"Hickmott, Adrian",25y 28d,75 (48-0-27 64.00%),37 (0.49),25 (16-0-9 64.00%),13 (0.52)
33,"Hogg, Matthew",28y 127d,136 (75-3-58 56.25%),35 (0.26),77 (51-1-25 66.88%),31 (0.40)
4,"Kernahan, Stephen",33y 238d,237 (150-2-85 63.71%),719 (3.03),←,
43,"Koutoufides, Anthony",24y 99d,90 (59-1-30 66.11%),61 (0.68),←,
22,"Manton, Glenn",23y 330d,62 (40-0-22 64.52%),16 (0.26),41 (29-0-12 70.73%),12 (0.29)
5,"McKay, Andrew",26y 287d,91 (63-1-27 69.78%),17 (0.19),←,
18,"Murphy, Justin",21y 3d,33 (21-0-12 63.64%),33 (1.00),21 (12-0-9 57.14%),24 (1.14)
19,"Pearce, Brad",25y 254d,43 (32-0-11 74.42%),89 (2.07),41 (32-0-9 78.05%),88 (2.15)
7,"Ratten, Brett",25y 290d,126 (79-0-47 62.70%),32 (0.25),←,
14,"Sexton, Michael",26y 53d,135 (87-1-47 64.81%),12 (0.09),←,
1,"Silvagni, Stephen",29y 331d,214 (141-1-72 66.12%),127 (0.59),←,
11,"Spalding, Earl",32y 47d,208 (140-1-67 67.55%),169 (0.81),99 (70-1-28 71.21%),106 (1.07)
Totals,Totals,26y 182d,2343 (1510-15-818 64.45%),1798 (0.77),,
C,"Parkin, David",54y 227d,428 (258-2-168 60.51%),,265 (171-2-92 64.91%),
