Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",3,3.0,9,12,,1.0,,,,1.0,1.0,1.0,,,,9.0,3,1.0,,1.0,,,76.0
31,"Brooksby, Keegan",9,3.0,7,16,,,15.0,7.0,1.0,4.0,7.0,1.0,2.0,1.0,,10.0,6,,,1.0,,,89.0
39,"Davis, Ryan",9,2.0,5,14,2.0,1.0,,7.0,,6.0,3.0,2.0,3.0,1.0,,8.0,7,,,,,,74.0
12,"Day, Sam",8,3.0,4,12,,,,3.0,1.0,1.0,,3.0,1.0,1.0,,5.0,7,,1.0,4.0,,,89.0
29,"Fiorini, Brayden",7,4.0,10,17,,,,1.0,,2.0,3.0,1.0,,,,5.0,13,,1.0,1.0,,,69.0
41,"Garlett, Jarrod",3,1.0,4,7,,,,2.0,1.0,,,1.0,1.0,,,4.0,3,,,,,,72.0
2,"Grant, Jarrad",5,5.0,5,10,,1.0,,4.0,,1.0,,2.0,2.0,1.0,,3.0,8,,,,,,84.0
33,"Hall, Aaron",15,3.0,11,26,,1.0,,5.0,4.0,6.0,7.0,,3.0,,,12.0,12,,,1.0,2.0,,80.0
5,"Harbrow, Jarrod",12,4.0,6,18,,,,,5.0,2.0,1.0,,1.0,,,5.0,10,1.0,,2.0,2.0,,93.0
28,"Kolodjashnij, Kade",5,,6,11,,,,1.0,4.0,1.0,,3.0,,1.0,,1.0,9,,,3.0,,,88.0
23,"Lemmens, Sean",3,,1,4,,,,2.0,,2.0,,2.0,,1.0,,1.0,3,,,,,,21.0
19,"Lynch, Tom",10,4.0,5,15,2.0,3.0,,4.0,,2.0,,2.0,2.0,2.0,,11.0,3,2.0,2.0,1.0,,1.0,96.0
4,"Martin, Jack",9,5.0,9,18,1.0,,,3.0,2.0,1.0,,1.0,,1.0,,5.0,11,1.0,,4.0,2.0,,88.0
32,"Matera, Brandon",6,3.0,8,14,,1.0,,,1.0,2.0,,2.0,,,,4.0,10,,1.0,,,,81.0
17,"May, Steven",9,5.0,10,19,,,,1.0,5.0,1.0,,1.0,,,,2.0,15,1.0,,8.0,,,86.0
11,"Miller, Touk",15,3.0,17,32,,1.0,,4.0,1.0,4.0,8.0,2.0,,,,14.0,16,,,2.0,,,84.0
3,"Rosa, Matt",8,4.0,8,16,,,2.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,,4.0,13,,,1.0,,,91.0
42,"Saad, Adam",9,2.0,7,16,,,,3.0,3.0,,,2.0,1.0,1.0,,5.0,12,1.0,,3.0,4.0,,85.0
6,"Sexton, Alex",8,1.0,2,10,,,,5.0,1.0,2.0,4.0,3.0,,2.0,,5.0,5,,,1.0,,,87.0
26,"Shaw, Matt",6,5.0,9,15,,,,2.0,2.0,,,2.0,,,,,15,,,5.0,,,91.0
16,"Thompson, Rory",6,7.0,5,11,,2.0,,,4.0,,,2.0,,2.0,,4.0,8,2.0,2.0,3.0,,,92.0
30,"Wright, Peter",3,2.0,6,9,1.0,,1.0,3.0,,1.0,,2.0,2.0,1.0,,7.0,2,2.0,1.0,,,,82.0
Totals,Totals,168,69.0,154,322,6.0,11.0,18.0,60.0,37.0,43.0,35.0,39.0,19.0,18.0,,124.0,191,11.0,8.0,41.0,10.0,1.0,
Opposition,Opposition,245,125.0,208,453,16.0,22.0,48.0,77.0,36.0,61.0,31.0,47.0,18.0,19.0,6.0,143.0,315,11.0,17.0,47.0,9.0,13.0,
