Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Anderson, Stuart",5,4,2,7,,,,,,3.0,,,,,,,,,,,,,
44,"Bandy, Daniel",9,7,3,12,,1.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,
32,"Bond, Chris",10,5,3,13,1,,,,2.0,,,2.0,1.0,1.0,,,,,,,,,
24,"Burton, Matthew",7,6,8,15,,,18.0,,5.0,2.0,,,,,,,,,,,,,
42,"Callaghan, Craig",11,5,7,18,1,,,1.0,3.0,,1.0,1.0,,1.0,,,,,,,,,
31,"Clement, James",6,3,1,7,1,2.0,,,,1.0,,1.0,,,,,,,,,,,
19,"Dhurrkay, Gary",4,1,6,10,1,1.0,,1.0,,4.0,1.0,2.0,,2.0,2.0,,,,,,,,
12,"Dodd, Brad",10,3,8,18,,1.0,1.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,
2,"Fletcher, Adrian",16,3,3,19,,,1.0,,,6.0,6.0,2.0,1.0,2.0,,,,,,,,,
37,"Gale, Mark",7,3,6,13,,,,,2.0,,,1.0,,,,,,,,,,,
3,"Harding, Greg",11,7,9,20,,,,,2.0,2.0,,3.0,,1.0,,,,,,,,,
11,"Kickett, Dale",11,5,13,24,1,,,,2.0,1.0,2.0,1.0,,1.0,,,,,,,,,
9,"Mann, Peter",7,6,1,8,1,,3.0,,,2.0,1.0,,,2.0,,,,,,,,,
43,"McGovern, Andrew",12,4,5,17,,,,1.0,3.0,,,2.0,,1.0,,,,,,,,,
8,"McManus, Shaun",6,1,1,7,1,,,2.0,,3.0,,2.0,2.0,1.0,,,,,,,,,
25,"Norrish, Jason",6,4,9,15,1,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
10,"OReilly, Stephen",10,6,2,12,,,,,4.0,2.0,,,1.0,,,,,,,,,,
5,"Parker, Daniel",2,1,2,4,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
23,"Parker, Shane",7,2,4,11,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,
15,"Sinclair, Jess",12,2,4,16,2,,,1.0,,6.0,,2.0,3.0,1.0,,,,,,,,,
26,"Waterhouse, Clive",7,4,3,10,4,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,
4,"Wills, Andrew",20,10,7,27,2,1.0,1.0,1.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,92,107,303,16,8.0,33.0,10.0,35.0,46.0,23.0,29.0,13.0,20.0,5.0,,,,,,,,
Opposition,Opposition,208,54,66,274,12,15.0,22.0,22.0,27.0,52.0,33.0,17.0,19.0,12.0,1.0,,,,,,,,
