Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",2,,5,7,,,,2.0,,1.0,2.0,2.0,,,,3.0,4.0,,,,,,53.0
31,"Brooksby, Keegan",10,6,8,18,,,,2.0,4.0,,,4.0,,1.0,,5.0,14.0,,,3.0,,,93.0
15,"Currie, Daniel",5,4,4,9,1,2.0,36.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,,8.0,2.0,3.0,1.0,,,,95.0
39,"Davis, Ryan",12,4,6,18,1,1.0,,5.0,,4.0,,5.0,,2.0,,2.0,15.0,,3.0,,,1.0,82.0
12,"Day, Sam",10,8,4,14,,,,,2.0,,,2.0,,1.0,,5.0,9.0,3.0,,4.0,,,84.0
2,"Grant, Jarrad",9,8,3,12,2,1.0,,2.0,1.0,,,1.0,2.0,,,5.0,8.0,1.0,2.0,1.0,,1.0,80.0
5,"Harbrow, Jarrod",8,5,5,13,,,,1.0,7.0,,,,1.0,,,1.0,11.0,,,2.0,1.0,,90.0
28,"Kolodjashnij, Kade",12,6,8,20,,,,5.0,4.0,1.0,1.0,4.0,1.0,1.0,,6.0,13.0,,,5.0,,,92.0
23,"Lemmens, Sean",12,6,6,18,,,,3.0,3.0,2.0,1.0,5.0,2.0,2.0,,8.0,11.0,,,3.0,,,87.0
37,"Lonergan, Jesse",10,1,17,27,,,,5.0,2.0,1.0,9.0,6.0,2.0,2.0,,18.0,10.0,,,2.0,,,79.0
19,"Lynch, Tom",8,3,5,13,2,,1.0,3.0,,5.0,,2.0,2.0,2.0,,5.0,8.0,1.0,,,,4.0,98.0
44,"Macpherson, Darcy",4,1,5,9,,1.0,,4.0,2.0,1.0,,2.0,,,,6.0,3.0,1.0,1.0,1.0,,,41.0
7,"Malceski, Nick",16,6,9,25,,,,3.0,5.0,1.0,1.0,3.0,,,,6.0,18.0,1.0,,1.0,1.0,1.0,79.0
4,"Martin, Jack",10,7,11,21,,,,1.0,4.0,1.0,3.0,2.0,1.0,1.0,,7.0,14.0,,,1.0,,,79.0
32,"Matera, Brandon",7,2,6,13,2,,,1.0,1.0,3.0,,1.0,,1.0,,3.0,9.0,,2.0,1.0,,1.0,85.0
10,"Prestia, Dion",11,2,20,31,,,,3.0,6.0,3.0,5.0,5.0,2.0,2.0,,13.0,19.0,,,,1.0,,78.0
35,"Rischitelli, Michael",11,2,13,24,,,,3.0,1.0,5.0,3.0,3.0,1.0,1.0,,15.0,10.0,1.0,,,,,81.0
8,"Russell, Luke",5,1,13,18,,,,3.0,2.0,1.0,1.0,1.0,,,,5.0,13.0,,,,,,85.0
20,"Schade, Henry",9,7,3,12,,,,1.0,2.0,,,1.0,,,,,12.0,,,4.0,,,78.0
26,"Shaw, Matt",9,3,9,18,,,,2.0,,1.0,1.0,1.0,,,,3.0,15.0,,,1.0,,,89.0
48,"Tape, Seb",2,,11,13,,,,7.0,,1.0,3.0,,,,,6.0,7.0,,,2.0,,,83.0
30,"Wright, Peter",7,9,8,15,3,2.0,5.0,,,3.0,,2.0,,,,6.0,9.0,2.0,6.0,4.0,,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,91,179,368,11,8.0,42.0,60.0,47.0,35.0,31.0,54.0,15.0,18.0,,136.0,234.0,13.0,15.0,35.0,3.0,9.0,
Opposition,Opposition,224,117,171,395,22,17.0,36.0,65.0,21.0,71.0,40.0,37.0,18.0,15.0,6.0,127.0,267.0,11.0,19.0,28.0,9.0,20.0,
