Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Baker, Liam",13,8,9,22,,,,3.0,2.0,4.0,,1.0,1.0,,,6.0,17.0,,1.0,1.0,,,89.0
21,"Balta, Noah",10,3,3,13,,,,,3.0,4.0,,5.0,1.0,2.0,,5.0,8.0,2.0,,7.0,2.0,1.0,88.0
29,"Bolton, Shai",16,8,15,31,3,2.0,,5.0,,5.0,7.0,5.0,1.0,2.0,3.0,18.0,13.0,2.0,4.0,2.0,,2.0,85.0
35,"Broad, Nathan",10,2,6,16,,,,1.0,5.0,,,1.0,1.0,1.0,,3.0,11.0,1.0,,6.0,,,91.0
42,"Clarke, Judson",2,,5,7,1,,,3.0,,2.0,,,,,,7.0,3.0,,,3.0,,,71.0
38 ↓,"Cumberland, Noah",,,2,2,,,,,,1.0,,4.0,,2.0,,,2.0,,,1.0,,,31.0
34,"Graham, Jack",5,1,7,12,1,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,5.0,9.0,,1.0,1.0,,2.0,79.0
2,"Grimes, Dylan",3,1,3,6,,,,3.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,1.0,,7.0,,,85.0
22,"Hopper, Jacob",19,,13,32,1,1.0,,6.0,,9.0,10.0,9.0,3.0,2.0,,18.0,15.0,,,1.0,,2.0,76.0
31 ↑,"Mansell, Rhyan",3,1,1,4,,1.0,,,,,,,,,,,3.0,,,2.0,,,37.0
4,"Martin, Dustin",16,4,11,27,1,1.0,,4.0,,4.0,1.0,4.0,1.0,,,12.0,14.0,,1.0,1.0,1.0,1.0,84.0
33,"McIntosh, Kamdyn",8,2,2,10,,,,2.0,,2.0,,4.0,,,,3.0,5.0,,1.0,3.0,,,90.0
46,"Miller, Ben",8,6,5,13,1,,20.0,2.0,1.0,2.0,1.0,3.0,1.0,,,3.0,10.0,1.0,1.0,3.0,,,76.0
50,"Pickett, Marlion",9,3,6,15,1,1.0,,2.0,1.0,3.0,,1.0,1.0,,,8.0,9.0,,1.0,3.0,,,79.0
3,"Prestia, Dion",12,4,11,23,3,,,1.0,,4.0,2.0,3.0,,2.0,2.0,8.0,17.0,,1.0,2.0,,2.0,87.0
13,"Ralphsmith, Hugo",7,3,8,15,,,,1.0,1.0,6.0,1.0,5.0,,2.0,,6.0,9.0,,,1.0,,1.0,73.0
8,"Riewoldt, Jack",8,7,4,12,,,,3.0,,4.0,,2.0,,,,6.0,7.0,2.0,1.0,1.0,,1.0,89.0
17,"Rioli, Daniel",14,6,8,22,,,,3.0,4.0,2.0,1.0,4.0,,,,4.0,15.0,1.0,,3.0,4.0,,85.0
5,"Ross, Jack",9,5,13,22,,,,,3.0,3.0,1.0,4.0,,1.0,,5.0,17.0,1.0,,3.0,,,83.0
32,"Ryan, Samson",4,4,4,8,1,,31.0,,3.0,,,,,,,1.0,7.0,,1.0,2.0,,1.0,81.0
15,"Short, Jayden",16,5,2,18,,,,9.0,4.0,3.0,1.0,4.0,2.0,1.0,,5.0,13.0,,,1.0,3.0,,75.0
14,"Taranto, Tim",14,3,16,30,2,1.0,,5.0,1.0,3.0,10.0,5.0,1.0,,1.0,20.0,11.0,,2.0,,,,77.0
1,"Vlastuin, Nick",11,7,6,17,,,,3.0,5.0,1.0,1.0,,2.0,,,5.0,10.0,1.0,,6.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,83,160,377,15,14.0,51.0,59.0,34.0,65.0,37.0,66.0,17.0,16.0,6.0,153.0,226.0,12.0,15.0,60.0,10.0,13.0,
Opposition,Opposition,216,97,142,358,8,10.0,30.0,55.0,46.0,43.0,45.0,63.0,16.0,17.0,,130.0,224.0,10.0,9.0,45.0,7.0,4.0,
