Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Akermanis, Jason",5,4,3,8,,,,3.0,1.0,3.0,1.0,4.0,,2.0,,4.0,4.0,,1.0,3.0,,,85.0
5,"Boyd, Matthew",8,,12,20,1,,1.0,5.0,1.0,5.0,1.0,2.0,,,,9.0,13.0,,,2.0,,,88.0
17,"Cooney, Adam",15,5,9,24,2,1.0,,4.0,2.0,2.0,3.0,,2.0,,,10.0,14.0,1.0,,,1.0,,75.0
4,"Cross, Daniel",6,2,17,23,,,1.0,6.0,,1.0,6.0,3.0,1.0,,,12.0,11.0,,1.0,2.0,,,90.0
10,"Eagleton, Nathan",9,7,8,17,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,2.0,15.0,,1.0,1.0,,1.0,82.0
13,"Giansiracusa, Daniel",15,7,11,26,3,,,5.0,3.0,5.0,3.0,1.0,,,3.0,7.0,19.0,,2.0,6.0,2.0,1.0,75.0
9,"Gilbee, Lindsay",7,3,5,12,,,,1.0,,3.0,1.0,2.0,,1.0,,3.0,8.0,,,,2.0,,71.0
16,"Griffen, Ryan",6,,10,16,,,1.0,5.0,3.0,3.0,4.0,3.0,,2.0,,7.0,9.0,,,,3.0,,81.0
8,"Hahn, Mitch",10,5,5,15,3,1.0,,2.0,,1.0,1.0,,,,,4.0,11.0,,2.0,1.0,1.0,2.0,73.0
40,"Harbrow, Jarrod",11,3,10,21,1,,,2.0,4.0,4.0,,2.0,1.0,,,10.0,13.0,,,2.0,2.0,,83.0
25,"Hargrave, Ryan",15,5,7,22,,,,2.0,3.0,2.0,1.0,2.0,,,,7.0,15.0,,1.0,2.0,,,93.0
7,"Higgins, Shaun",16,6,6,22,1,,,6.0,1.0,6.0,1.0,1.0,2.0,,2.0,5.0,17.0,,1.0,1.0,,5.0,67.0
20,"Hill, Josh",5,,10,15,,1.0,,5.0,2.0,2.0,3.0,,1.0,,,8.0,5.0,,,2.0,,2.0,69.0
15,"Hudson, Ben",1,2,6,7,,,20.0,4.0,,1.0,3.0,,3.0,,,5.0,3.0,,,,,,61.0
6,"Johnson, Brad",11,5,7,18,,1.0,,6.0,,4.0,,3.0,,3.0,,4.0,14.0,,,,3.0,,91.0
36,"Lake, Brian",12,7,5,17,,,,1.0,5.0,,,2.0,1.0,1.0,,7.0,9.0,3.0,,2.0,1.0,,100.0
27,"Minson, Will",7,2,8,15,,,17.0,3.0,,2.0,4.0,6.0,1.0,3.0,,8.0,7.0,,1.0,,2.0,,69.0
38,"Morris, Dale",3,5,5,8,,,,1.0,2.0,,,,,,,3.0,5.0,2.0,,7.0,,,100.0
42,"Picken, Liam",8,5,6,14,,,,5.0,3.0,1.0,1.0,1.0,3.0,1.0,,6.0,8.0,1.0,,,,,89.0
35,"Tiller, Stephen",7,6,9,16,,,,2.0,1.0,1.0,1.0,2.0,,1.0,,8.0,9.0,1.0,,5.0,,,87.0
14,"Ward, Callan",11,5,7,18,3,,,3.0,1.0,4.0,1.0,1.0,2.0,,,5.0,13.0,,1.0,3.0,,1.0,86.0
28,"Welsh, Scott",8,6,2,10,4,2.0,,3.0,,,,1.0,1.0,,,5.0,5.0,2.0,5.0,,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,90,168,364,18,9.0,40.0,75.0,32.0,51.0,35.0,37.0,19.0,15.0,5.0,139.0,227.0,10.0,16.0,39.0,17.0,12.0,
Opposition,Opposition,159,66,198,357,12,5.0,47.0,86.0,32.0,47.0,41.0,37.0,15.0,19.0,1.0,123.0,230.0,9.0,12.0,38.0,14.0,9.0,
