West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Braun, Michael",9,4.0,4.0,13,,1.0,,4.0,,3.0,,1.0,,1.0,,3,11,,,3.0,3.0,,66.0
26,"Butler, Sam",6,5.0,8.0,14,1.0,,,,,3.0,,3.0,,2.0,,3,11,,,2.0,1.0,,55.0
15,"Chambers, Callum",14,7.0,5.0,19,3.0,3.0,,1.0,,3.0,,,,,,6,13,,3.0,1.0,2.0,1.0,73.0
17,"Chick, Daniel",8,2.0,9.0,17,,,,6.0,4.0,1.0,,1.0,,1.0,,4,13,,,3.0,2.0,,82.0
9,"Cousins, Ben",12,4.0,12.0,24,,1.0,,3.0,1.0,5.0,3.0,4.0,,2.0,,9,17,,,,,,88.0
20,"Cox, Dean",8,6.0,9.0,17,1.0,,11.0,2.0,1.0,2.0,3.0,,1.0,,,7,9,2.0,1.0,,,,69.0
32,"Embley, Andrew",12,8.0,14.0,26,,3.0,3.0,6.0,,6.0,2.0,3.0,,1.0,,7,20,1.0,1.0,1.0,1.0,1.0,79.0
7,"Fletcher, Chad",11,2.0,12.0,23,,,,4.0,2.0,4.0,2.0,,,,,5,17,,,,3.0,2.0,88.0
11,"Gaspar, Travis",3,3.0,,3,,1.0,,,,1.0,,,,,,1,2,1.0,1.0,1.0,,,58.0
23,"Glass, Darren",1,,1.0,2,,,,2.0,1.0,,,2.0,1.0,1.0,,2,1,,,3.0,,,100.0
38,"Jones, Brett",7,3.0,9.0,16,,,,2.0,2.0,,1.0,2.0,,2.0,,7,9,,,5.0,1.0,,78.0
3,"Judd, Chris",19,6.0,10.0,29,1.0,1.0,,5.0,4.0,4.0,7.0,4.0,,2.0,3.0,13,16,,1.0,,3.0,1.0,93.0
4,"Kerr, Daniel",6,2.0,14.0,20,,,,3.0,,2.0,5.0,2.0,,1.0,,12,8,,,6.0,1.0,,91.0
21,"Lynch, Quinten",8,1.0,7.0,15,,,,1.0,6.0,1.0,,1.0,,,,10,6,,,2.0,,,100.0
33,"Matera, Phillip",10,2.0,2.0,12,6.0,2.0,,,,1.0,1.0,,1.0,,1.0,7,4,,2.0,,,,100.0
2,"McDougall, Andrew",7,3.0,5.0,12,,1.0,,2.0,,3.0,1.0,3.0,,1.0,,6,5,2.0,1.0,2.0,,,100.0
31,"Nicoski, Mark",10,5.0,2.0,12,1.0,,,4.0,2.0,3.0,1.0,2.0,1.0,2.0,,3,11,,1.0,3.0,,,94.0
28,"Sampi, Ashley",7,,2.0,9,,1.0,,3.0,1.0,4.0,1.0,2.0,,1.0,,2,7,,,,1.0,,77.0
14,"Seaby, Mark",7,6.0,8.0,15,1.0,1.0,20.0,3.0,,3.0,3.0,2.0,,1.0,,5,9,,1.0,2.0,,,88.0
41,"Staker, Brent",8,9.0,6.0,14,,1.0,,3.0,,4.0,,,1.0,,,5,10,1.0,2.0,2.0,1.0,2.0,79.0
22,"Waters, Beau",6,3.0,4.0,10,,,,3.0,1.0,,,2.0,,1.0,,3,6,1.0,1.0,2.0,,,65.0
44,"Wirrpanda, David",12,3.0,6.0,18,,,,1.0,7.0,1.0,1.0,,,,,4,12,,,2.0,2.0,,77.0
Totals,Totals,191,84.0,149.0,340,14.0,16.0,34.0,58.0,32.0,54.0,31.0,34.0,5.0,19.0,4.0,124,217,8.0,15.0,40.0,21.0,7.0,
Opposition,Opposition,163,78.0,133.0,296,9.0,9.0,37.0,41.0,39.0,40.0,36.0,30.0,19.0,5.0,2.0,108,187,8.0,10.0,34.0,13.0,7.0,
