Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",29y 335d,123 (78-1-44 63.82%),7 (0.06),105 (71-1-33 68.10%),3 (0.03)
7,"Burgoyne, Peter",27y 133d,163 (96-3-64 59.82%),164 (1.01),←,
8,"Burgoyne, Shaun",22y 233d,70 (56-0-14 80.00%),81 (1.16),←,
25,"Cassisi, Domenic",22y 262d,55 (40-1-14 73.64%),22 (0.40),←,
26,"Cochrane, Stuart",26y 326d,102 (57-1-44 56.37%),17 (0.17),52 (34-1-17 66.35%),6 (0.12)
35,"Cornes, Chad",25y 211d,130 (85-1-44 65.77%),111 (0.85),←,
18,"Cornes, Kane",22y 157d,81 (57-1-23 70.99%),37 (0.46),←,
17,"Dew, Stuart",25y 297d,148 (87-3-58 59.80%),217 (1.47),←,
33,"Ebert, Brett",21y 205d,28 (16-1-11 58.93%),29 (1.04),←,
10,"Francou, Josh",30y 308d,145 (75-4-66 53.10%),69 (0.48),←,
29,"Kingsley, Adam",29y 295d,154 (90-3-61 59.42%),38 (0.25),←,
5,"Lade, Brendon",28y 336d,136 (80-3-53 59.93%),112 (0.82),←,
22,"Mahoney, Josh",27y 223d,56 (28-0-28 50.00%),33 (0.59),26 (18-0-8 69.23%),23 (0.88)
3,"Montgomery, Brett",32y 10d,175 (112-3-60 64.86%),101 (0.58),115 (72-2-41 63.48%),47 (0.41)
15,"Pickett, Byron",27y 304d,166 (109-0-57 65.66%),150 (0.90),46 (35-0-11 76.09%),69 (1.50)
1,"Primus, Matthew",30y 150d,151 (71-3-77 48.01%),78 (0.52),131 (70-3-58 54.58%),73 (0.56)
39,"Surjan, Jacob",19y 300d,8 (6-0-2 75.00%),2 (0.25),←,
6,"Thomson, Adam",18y 294d,2 (2-0-0 100.00%),,←,
16,"Tredrea, Warren",26y 169d,167 (101-2-64 61.08%),375 (2.25),←,
2,"Wakelin, Darryl",30y 304d,214 (122-2-90 57.48%),12 (0.06),99 (69-1-29 70.20%),4 (0.04)
42,"Walsh, Peter",28y 322d,116 (56-1-59 48.71%),34 (0.29),12 (5-1-6 45.83%),3 (0.25)
4,"Wanganeen, Gavin",31y 358d,288 (172-6-110 60.76%),194 (0.67),161 (99-3-59 62.42%),131 (0.81)
Totals,Totals,26y 285d,2678 (1596-39-1043 59.60%),1883 (0.70),,
C,"Williams, Mark",46y 294d,155 (97-2-56 63.23%),,←,
