Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",20y 101d,33 (14-0-19 42.42%),27 (0.82),←,
3,"Bizzell, Clint",31y 66d,163 (70-1-92 43.25%),79 (0.48),88 (38-0-50 43.18%),7 (0.08)
43,"Bode, Jace",19y 353d,4 (2-0-2 50.00%),3 (0.75),←,
25,"Brown, Nathan",31y 19d,146 (66-0-80 45.21%),36 (0.25),←,
32,"Bruce, Cameron",27y 337d,162 (78-1-83 48.46%),182 (1.12),←,
41,"Carroll, Nathan",26y 317d,62 (23-1-38 37.90%),1 (0.02),←,
14,"Dunn, Lynden",20y 111d,23 (11-0-12 47.83%),22 (0.96),←,
35,"Ferguson, Ryan",25y 338d,47 (18-0-29 38.30%),6 (0.13),←,
18,"Green, Brad",26y 173d,166 (81-1-84 49.10%),207 (1.25),←,
40,"Jamar, Mark",24y 24d,52 (23-1-28 45.19%),17 (0.33),←,
17,"Johnson, Chris",21y 220d,21 (8-0-13 38.10%),,←,
11,"Johnson, Paul",23y 68d,27 (9-0-18 33.33%),4 (0.15),26 (8-0-18 30.77%),4 (0.15)
16,"Johnstone, Travis",27y 47d,160 (78-1-81 49.06%),111 (0.69),←,
2,"Jones, Nathan",19y 225d,29 (8-1-20 29.31%),12 (0.41),←,
23,"McDonald, James",30y 332d,198 (92-1-105 46.72%),48 (0.24),←,
5,"McLean, Brock",21y 175d,61 (31-1-29 51.64%),29 (0.48),←,
7,"Miller, Brad",24y 58d,91 (38-1-52 42.31%),34 (0.37),←,
29,"Newton, Michael",20y 128d,10 (3-0-7 30.00%),14 (1.40),←,
33,"Pickett, Byron",30y 22d,204 (130-1-73 63.97%),177 (0.87),29 (15-1-13 53.45%),16 (0.55)
24,"Robertson, Russell",28y 282d,205 (101-1-103 49.51%),379 (1.85),←,
10,"Ward, Daniel",30y 55d,136 (50-1-85 37.13%),31 (0.23),←,
34,"White, Jeff",30y 195d,253 (120-1-132 47.63%),106 (0.42),221 (107-1-113 48.64%),88 (0.40)
Totals,Totals,25y 199d,2253 (1054-14-1185 46.78%),1525 (0.68),,
C,"Riley, Mark",43y 327d,9 (3-0-6 33.33%),,←,
