North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 258d,50 (25-0-25 50.00%),76 (1.52),12 (7-0-5 58.33%),21 (1.75)
11,"Archer, Glenn",25y 82d,129 (80-0-49 62.02%),86 (0.67),←,
26,"Bell, Peter",22y 105d,62 (38-0-24 61.29%),58 (0.94),60 (38-0-22 63.33%),56 (0.93)
12,"Blakey, John",31y 325d,261 (130-0-131 49.81%),81 (0.31),126 (78-0-48 61.90%),43 (0.34)
18,"Carey, Wayne",27y 18d,174 (103-0-71 59.20%),439 (2.52),←,
9,"Chandler, Brett",22y 338d,59 (19-0-40 32.20%),7 (0.12),31 (18-0-13 58.06%),5 (0.16)
27,"Crocker, Darren",31y 80d,160 (82-1-77 51.56%),119 (0.74),←,
6,"Grant, Shannon",21y 56d,70 (39-1-30 56.43%),58 (0.83),12 (7-0-5 58.33%),20 (1.67)
29,"Harvey, Brent",20y 31d,28 (17-0-11 60.71%),27 (0.96),←,
21,"Hewitt, Evan",19y 342d,13 (7-0-6 53.85%),10 (0.77),←,
34,"King, David",26y 99d,98 (61-0-37 62.24%),28 (0.29),←,
35,"Longmire, John",27y 165d,187 (96-1-90 51.60%),511 (2.73),←,
5,"McCartney, Jason",24y 92d,87 (41-0-46 47.13%),48 (0.55),12 (7-0-5 58.33%),
20,"Mellington, Anthony",23y 322d,42 (9-0-33 21.43%),43 (1.02),18 (8-0-10 44.44%),19 (1.06)
32,"Miles, Dion",19y 309d,2 (1-0-1 50.00%),1 (0.50),←,
28,"Pickett, Byron",20y 307d,13 (7-0-6 53.85%),,←,
22,"Roberts, Mark",32y 351d,188 (94-0-94 50.00%),155 (0.82),111 (68-0-43 61.26%),136 (1.23)
3,"Rock, Anthony",27y 258d,169 (100-0-69 59.17%),132 (0.78),←,
8,"Scott, Robert",29y 105d,216 (129-1-86 59.95%),210 (0.97),84 (54-0-30 64.29%),46 (0.55)
24,"Sholl, Craig",30y 166d,188 (108-0-80 57.45%),112 (0.60),←,
10,"Stevens, Anthony",26y 347d,168 (99-0-69 58.93%),81 (0.48),←,
30,"Welsh, Scott",19y 189d,13 (7-0-6 53.85%),6 (0.46),←,
Totals,Totals,25y 81d,2377 (1292-4-1081 54.35%),2288 (0.96),,
C,"Pagan, Denis",50y 263d,132 (83-0-49 62.88%),,←,
